,EPISODE_ID,BEGIN_DATE,DURACION,END_DATE,GRANIZO,LAT,LLUVIA,LON,NIEVE,RANGE,T. ELECTRICA,TORNADO,VIENTO,ACCIDENTES
942,1188893,2005-05-11 14:18:00,3.9,2005-05-11 18:12:00,1.75,40.5514285714,0,-85.3957142857,0,64.7505433666,0,0,0,0
943,1188890,2005-05-13 13:30:00,6.13333333333,2005-05-13 19:38:00,1.75,40.81125,1,-85.880625,0,129.715971545,0,0,3,0
944,92131,2015-01-05 00:30:00,95.25,2015-01-08 23:45:00,0,38.500975,2,-87.392525,0,16.1374107218,0,0,0,1
945,39315,2009-05-25 09:40:00,4.83333333333,2009-05-25 14:30:00,0,39.0987,3,-86.519,0,104.158352181,0,0,0,1
946,66652,2012-07-17 16:12:00,3.96666666667,2012-07-17 20:10:00,0,41.46,0,-85.454,0,123.138610455,0,0,3,0
947,50290,2011-04-10 23:45:00,2.76666666667,2011-04-11 02:31:00,0,41.4243,0,-85.9420666667,0,111.62591658,0,0,3,0
948,28491,2009-04-06 00:00:00,33.75,2009-04-07 09:45:00,0,39.4052,2,-87.00735,0,4.17613498748,0,0,0,0
949,77089,2013-06-27 17:36:00,0.316666666667,2013-06-27 17:55:00,1.75,41.50566,0,-87.37268,0,19.4333299883,0,0,3,0
950,95832,2015-07-01 21:53:00,0.866666666667,2015-07-01 22:45:00,0,38.3579,3,-86.6215333333,0,14.7990331558,0,0,0,0
951,95836,2015-07-03 16:30:00,12.0,2015-07-04 04:30:00,0,39.5547,3,-84.8173,0,3.19702267291,0,0,0,0
952,77086,2013-06-26 07:40:00,4.33333333333,2013-06-26 12:00:00,0,41.48,2,-87.00615,0,5.99180427129,0,0,0,0
953,76840,2013-06-06 05:30:00,5.0,2013-06-06 10:30:00,0,38.85515,3,-86.4498166667,0,4.07782550544,0,0,0,0
954,87531,2014-06-23 13:20:00,3.08333333333,2014-06-23 16:25:00,0.88,39.905,0,-86.705,0,99.570969977,0,0,3,0
955,76847,2013-06-10 00:35:00,1.91666666667,2013-06-10 02:30:00,0,40.1150625,3,-86.1731875,0,65.6773960172,0,0,0,0
956,86003,2014-05-20 20:32:00,1.96666666667,2014-05-20 22:30:00,1.75,41.5391,2,-87.485025,0,9.36177680524,0,0,3,0
957,19240,2008-07-08 17:35:00,1.11666666667,2008-07-08 18:42:00,0,38.0645,0,-87.39415,0,57.8810954322,0,0,3,0
958,50127,2011-03-06 16:00:00,7.48333333333,2011-03-06 23:29:00,0,38.7289,3,-87.2252,0,7.35034159097,0,0,0,0
959,96239,2015-05-04 17:15:00,2.5,2015-05-04 19:45:00,1.75,40.0322125,0,-86.300125,0,80.5217581552,0,0,0,0
960,15243,2008-04-25 22:41:00,0.5,2008-04-25 23:11:00,0,41.6593,0,-85.9834,0,39.3295096801,0,0,3,0
961,50128,2011-05-29 12:55:00,2.76666666667,2011-05-29 15:41:00,1.0,41.5403145833,0,-85.7407354167,0,151.985629459,0,0,3,0
962,3899,2007-05-15 17:15:00,0.516666666667,2007-05-15 17:46:00,1.0,38.26046,0,-87.474,0,67.8179036295,0,0,3,0
963,21029,2008-07-08 19:00:00,4.5,2008-07-08 23:30:00,0,39.4722333333,3,-86.6068733333,0,124.130308951,0,0,3,0
964,16534,2008-04-04 08:00:00,2.0,2008-04-04 10:00:00,0,38.76145,3,-85.03075,0,35.5044512527,0,0,0,0
965,38912,2010-05-12 09:35:00,5.05,2010-05-12 14:38:00,0,38.8028,3,-85.06765,0,7.20864122536,0,0,0,0
966,56175,2011-08-13 18:39:00,2.0,2011-08-13 20:39:00,1.0,40.6847307692,0,-85.6817076923,0,95.0763371015,0,0,3,0
967,1198319,2005-09-22 18:10:00,1.01666666667,2005-09-22 19:11:00,1.75,41.707,0,-84.941,0,16.1401496811,0,0,3,0
968,23435,2008-09-20 15:43:00,0.866666666667,2008-09-20 16:35:00,0.88,39.753575,0,-86.2287,0,66.7668391179,0,0,3,0
969,1198316,2005-09-19 17:50:00,4.16666666667,2005-09-19 22:00:00,0,40.58,3,-86.82,0,2.17697331186,0,0,0,0
970,43732,2010-07-19 16:12:00,1.9,2010-07-19 18:06:00,0,38.33038,0,-86.5052,0,77.9086129061,0,0,3,0
971,43730,2010-07-17 01:50:00,17.75,2010-07-17 19:35:00,1.0,38.572,0,-86.262,0,56.8449271349,0,0,3,0
972,5957,2007-06-17 15:02:00,7.7,2007-06-17 22:44:00,0,40.97,0,-86.3866666667,0,30.7440747871,0,0,3,0
973,76934,2013-07-01 22:50:00,1.66666666667,2013-07-02 00:30:00,0,38.9327,3,-85.3604666667,0,5.66028802783,0,0,0,0
974,19105,2008-06-21 13:33:00,2.3,2008-06-21 15:51:00,1.25,39.64125,0,-86.5925,0,155.62416095,0,0,3,0
975,239,2006-10-02 14:33:00,6.98333333333,2006-10-02 21:32:00,1.0,41.54,0,-87.366,0,36.8818673656,0,0,3,0
976,56719,2011-08-13 15:50:00,1.96666666667,2011-08-13 17:48:00,2.0,40.98182,0,-87.34676,0,76.6605296978,0,0,0,0
977,21027,2008-07-03 18:58:00,1.35,2008-07-03 20:19:00,0,39.0234,3,-85.6349,0,5.69080944703,0,0,0,0
978,21025,2008-07-31 13:55:00,0.583333333333,2008-07-31 14:30:00,0,41.5037,0,-87.25958,0,27.5720070207,0,0,3,0
979,21028,2008-07-07 09:29:00,1.26666666667,2008-07-07 10:45:00,0,38.80205,3,-86.41075,0,10.9310619511,0,0,0,0
980,56711,2011-08-02 21:39:00,1.28333333333,2011-08-02 22:56:00,0,41.3867583333,0,-87.2402,0,69.0988994555,0,0,3,0
981,19521,2008-07-21 08:40:00,1.55,2008-07-21 10:13:00,0,40.7733333333,0,-86.2788888889,0,80.1032736408,0,0,3,0
982,1214464,2006-07-14 12:46:00,8.73333333333,2006-07-14 21:30:00,1.0,38.404,3,-85.924,0,36.3517206937,0,0,3,0
983,55974,2011-08-08 16:55:00,0.316666666667,2011-08-08 17:14:00,0.75,39.65,0,-85.13,0,1.71720520704,0,0,3,0
984,64734,2012-06-29 13:40:00,2.03333333333,2012-06-29 15:42:00,1.75,40.0940925926,0,-86.0300444444,0,161.396305804,0,0,3,0
985,52075,2011-05-25 08:45:00,14.3166666667,2011-05-25 23:04:00,1.75,40.90575,3,-85.4642589286,0,161.601105261,0,1,3,0
986,17467,2008-06-04 04:33:00,12.6666666667,2008-06-04 17:13:00,0.75,39.2638666667,3,-85.0724583333,0,105.808900256,0,1,3,2
987,57020,2011-08-13 18:12:00,4.03333333333,2011-08-13 22:14:00,1.75,40.1065071429,2,-86.5441642857,0,141.201276474,0,0,3,0
988,74371,2013-04-18 19:17:00,20.7166666667,2013-04-19 16:00:00,0,41.0134666667,2,-85.6483333333,0,88.9622864666,0,0,0,0
989,65422,2012-07-01 12:02:00,0.633333333333,2012-07-01 12:40:00,1.0,41.4679,0,-87.2462,0,32.4193834745,0,0,3,0
990,65428,2012-08-16 18:15:00,0.55,2012-08-16 18:48:00,0,38.49,0,-86.615,0,44.9897209159,0,0,3,0
991,13578,2008-01-08 01:00:00,78.0,2008-01-11 07:00:00,0,41.1775583333,3,-86.1342791667,0,124.986635404,0,0,0,0
992,42263,2010-06-14 13:15:00,8.78333333333,2010-06-14 22:02:00,0.88,39.5514551282,2,-86.5776615385,0,162.979372298,0,0,3,0
993,41145,2010-06-18 17:37:00,13.3,2010-06-19 06:55:00,0.88,40.1574823529,2,-86.5147558824,0,236.4749609,0,0,3,0
994,81872,2013-12-21 20:00:00,29.0,2013-12-23 01:00:00,0,39.6073666667,3,-86.085975,0,166.347964316,0,0,0,0
995,21485,2008-08-04 23:25:00,11.3333333333,2008-08-05 10:45:00,0,40.3251166667,3,-85.87095,0,115.867045975,0,0,3,0
996,62546,2012-03-17 14:32:00,0.516666666667,2012-03-17 15:03:00,1.0,38.0775,0,-87.81,0,33.909302458,0,0,0,0
997,21480,2008-08-01 20:45:00,0.5,2008-08-01 21:15:00,0,40.2283,0,-85.165,0,30.1648229296,0,0,3,0
998,45584,2010-10-26 07:29:00,2.48333333333,2010-10-26 09:58:00,0,39.7249670455,0,-86.1774352273,0,187.240728506,0,1,3,0
999,1202431,2006-01-02 12:42:00,3.13333333333,2006-01-02 15:50:00,1.0,39.3083333333,1,-86.475,0,107.267326416,0,0,0,0
1000,1213165,2006-06-28 19:45:00,3.83333333333,2006-06-28 23:35:00,0,39.205,0,-84.975,0,62.8872131582,0,0,3,0
1001,1213168,2006-06-22 15:08:00,1.53333333333,2006-06-22 16:40:00,0,39.36,0,-85.048,0,58.5997107058,0,0,3,0
1002,1183563,2005-01-03 23:30:00,1.86666666667,2005-01-04 01:22:00,0,38.8,2,-85.47,0,2.1328433314,0,0,0,0
1003,1183562,2005-01-05 06:25:00,39.75,2005-01-06 22:10:00,0,38.98,2,-85.63,0,2.1328433314,0,0,0,0
1004,1183561,2005-01-03 15:30:00,16.75,2005-01-04 08:15:00,0,38.98,2,-85.63,0,2.1328433314,0,0,0,0
1005,1183564,2005-01-06 07:35:00,10.9166666667,2005-01-06 18:30:00,0,38.8,2,-85.47,0,2.1328433314,0,0,0,0
1006,1183568,2005-01-10 19:00:00,66.0,2005-01-13 13:00:00,0,38.98,2,-85.63,0,2.1328433314,0,0,0,0
1007,10666,2007-09-08 15:39:00,2.76666666667,2007-09-08 18:25:00,0,40.66,3,-86.24,0,1.4001258,0,0,0,0
1008,90215,2014-10-07 08:32:00,1.46666666667,2014-10-07 10:00:00,1.0,38.3115666667,0,-87.3965333333,0,29.7821385986,0,0,3,0
1009,99079,2015-09-18 21:25:00,3.51666666667,2015-09-19 00:56:00,0.75,40.8275,0,-86.4483333333,0,122.660543306,0,0,3,0
1010,4481,2007-04-11 18:00:00,0.95,2007-04-11 18:57:00,1.0,39.2637,0,-85.0035333333,0,98.2257319605,0,0,3,0
1011,41465,2010-06-13 17:40:00,16.0,2010-06-14 09:40:00,0,39.811396875,2,-86.3691375,0,135.635880293,0,0,3,0
1012,54701,2011-06-18 01:00:00,19.0,2011-06-18 20:00:00,0,39.4439,2,-86.5405,0,168.351039962,0,0,0,1
1013,1196027,2005-07-21 20:45:00,3.23333333333,2005-07-21 23:59:00,0,39.4775,0,-85.14125,0,70.4789977474,0,0,3,0
1014,33794,2009-09-06 08:35:00,8.58333333333,2009-09-06 17:10:00,0,38.336975,3,-86.225675,0,32.3526717098,0,0,3,0
1015,17906,2008-06-26 13:20:00,3.91666666667,2008-06-26 17:15:00,1.75,39.7947583333,1,-85.8703138889,0,145.216210147,0,0,3,0
1016,84202,2014-04-03 00:00:00,43.0,2014-04-04 19:00:00,0,37.955,3,-87.4927357143,0,67.975854436,0,0,0,0
1017,33315,2009-09-27 21:21:00,0.35,2009-09-27 21:42:00,1.0,41.5486,0,-87.28315,0,30.1311784504,0,0,3,0
1018,30448,2009-07-16 23:15:00,1.0,2009-07-17 00:15:00,0,38.25,1,-87.58,0,1.6862761328,0,0,3,0
1019,1651,2007-01-15 09:15:00,19.0,2007-01-16 04:15:00,0,38.8,2,-85.65,0,2.1328433314,0,0,0,0
1020,15524,2008-04-01 00:00:00,36.0,2008-04-02 12:00:00,0,38.5992,2,-86.69575,0,3.07115589279,0,0,0,0
1021,68940,2012-09-07 11:04:00,11.1833333333,2012-09-07 22:15:00,1.0,39.9330227273,2,-86.1371363636,0,192.394438366,0,0,3,0
1022,1212622,2006-06-22 15:01:00,1.98333333333,2006-06-22 17:00:00,0.88,38.5571428571,0,-86.1828571429,0,96.496605461,0,0,3,0
1023,31790,2009-06-02 14:31:00,5.46666666667,2009-06-02 19:59:00,2.75,39.8643729167,3,-86.1719958333,0,141.287607044,0,0,3,0
1024,12997,2008-01-08 18:10:00,2.11666666667,2008-01-08 20:17:00,0,38.45505,3,-86.7577666667,0,35.5333660853,0,0,0,0
1025,50351,2011-04-23 11:15:00,5.5,2011-04-23 16:45:00,0,38.34845,3,-87.3946,0,31.9785256426,0,0,0,0
1026,41736,2010-07-19 14:55:00,0.95,2010-07-19 15:52:00,0,38.1433916667,0,-87.50185,0,64.1639386042,0,0,3,0
1027,54144,2011-06-20 07:20:00,4.98333333333,2011-06-20 12:19:00,0.88,40.7350666667,0,-86.4313666667,0,90.0300503825,0,0,3,0
1028,29535,2009-05-01 01:15:00,5.75,2009-05-01 07:00:00,0,40.4425,2,-85.1564,0,11.736371615,0,0,0,0
1029,13476,2008-02-05 20:30:00,3.48333333333,2008-02-05 23:59:00,0,39.378219697,0,-86.830669697,0,158.634406428,0,2,3,0
1030,30206,2009-04-15 01:15:00,41.5,2009-04-16 18:45:00,0,39.0536,2,-85.8449,0,6.65032292504,0,0,0,0
1031,30207,2009-04-16 12:30:00,15.75,2009-04-17 04:15:00,0,39.22865,2,-86.80815,0,4.51521110684,0,0,0,0
1032,44878,2010-05-31 08:45:00,5.86666666667,2010-05-31 14:37:00,0,41.33,0,-85.7266666667,0,59.0115749347,0,0,3,0
1033,65443,2012-07-14 12:20:00,1.16666666667,2012-07-14 13:30:00,0,37.88,1,-87.05,0,1.32944756907,0,0,0,0
1034,1203411,2006-01-02 14:44:00,0.75,2006-01-02 15:29:00,1.0,41.495,0,-85.4575,0,41.685628263,0,0,0,0
1035,39308,2010-04-07 17:49:00,1.38333333333,2010-04-07 19:12:00,1.0,39.6833333333,0,-86.9066666667,0,145.956065585,0,0,0,0
1036,103187,2016-03-27 18:47:00,2.3,2016-03-27 21:05:00,1.75,38.4471428571,0,-86.5171428571,0,90.915067002,0,0,3,0
1037,8574,2007-08-16 15:14:00,1.46666666667,2007-08-16 16:42:00,1.75,38.4564214286,0,-85.7725357143,0,71.9026661363,0,0,3,0
1038,87542,2014-06-21 18:50:00,4.66666666667,2014-06-21 23:30:00,0,41.525825,2,-87.43285,0,20.4475477548,0,0,0,0
1039,41182,2010-06-12 17:20:00,4.95,2010-06-12 22:17:00,0,39.7685647059,2,-86.5213352941,0,138.656933844,0,1,3,0
1040,48983,2011-03-01 00:00:00,20.0,2011-03-01 20:00:00,0,40.5426,2,-85.6367,0,2.13155550745,0,0,0,0
1041,48985,2011-04-19 20:20:00,2.03333333333,2011-04-19 22:22:00,0.75,40.7994296296,0,-85.8303314815,0,115.229950976,0,2,3,0
1042,55380,2011-07-22 12:00:00,1.76666666667,2011-07-22 13:46:00,0,41.2424777778,0,-85.4301666667,0,76.9494492985,0,0,3,0
1043,1201536,2005-11-06 01:45:00,0.65,2005-11-06 02:24:00,0,37.98625,0,-87.375,0,42.8939962614,0,4,0,0
1044,106595,2016-06-22 23:12:00,4.05,2016-06-23 03:15:00,0,40.2877452381,2,-86.3725238095,0,97.9902101301,0,0,3,0
1045,106591,2016-06-15 14:53:00,5.33333333333,2016-06-15 20:13:00,1.0,39.491812069,3,-86.4968896552,0,137.050224905,0,0,3,0
1046,25910,2009-03-08 12:10:00,4.35,2009-03-08 16:31:00,1.0,40.87733,0,-85.86963,0,118.933134485,0,2,3,0
1047,1215253,2006-08-10 08:45:00,6.41666666667,2006-08-10 15:10:00,0,39.275,0,-86.87,0,145.930695969,0,0,3,0
1048,4667,2007-04-25 18:25:00,4.58333333333,2007-04-25 23:00:00,0,41.425,2,-87.47,0,24.3123807003,0,0,0,0
1049,77146,2013-07-10 13:15:00,0.266666666667,2013-07-10 13:31:00,0,39.745,0,-85.015,0,19.9387408374,0,0,3,0
1050,22685,2008-09-12 08:48:00,2.95,2008-09-12 11:45:00,0,38.6026,3,-87.23975,0,9.88619536813,0,0,0,0
1051,1205801,2006-03-12 05:30:00,2.0,2006-03-12 07:30:00,0,38.03,3,-87.6,0,2.17697331186,0,0,0,0
1052,52843,2011-05-22 11:25:00,7.95,2011-05-22 19:22:00,3.0,39.6834947368,0,-86.1436263158,0,151.42735047,0,0,3,0
1053,95802,2015-06-18 15:18:00,0.283333333333,2015-06-18 15:35:00,0,39.8183333333,0,-84.8833333333,0,5.66272822505,0,0,3,0
1054,96359,2015-06-26 14:15:00,0.766666666667,2015-06-26 15:01:00,0,37.88,1,-87.05,0,1.32944756907,0,0,0,0
1055,96357,2015-06-21 19:10:00,10.8333333333,2015-06-22 06:00:00,0,38.0059,3,-87.30505,0,33.7206700806,0,0,0,0
1056,75812,2013-06-24 17:47:00,3.48333333333,2013-06-24 21:16:00,0,41.4560869565,0,-86.0395652174,0,146.156034391,0,0,3,0
1057,9913,2007-08-23 14:40:00,40.3333333333,2007-08-25 07:00:00,0.75,41.4314058824,3,-87.3360529412,0,118.28353972,0,0,3,0
1058,32329,2009-08-04 03:20:00,24.6666666667,2009-08-05 04:00:00,1.0,39.5377791667,3,-85.1479125,0,56.9930164221,0,0,3,0
1059,1199126,2005-09-19 21:42:00,0.733333333333,2005-09-19 22:26:00,0,38.2425,0,-87.395,0,45.7478779371,0,0,3,0
1060,104426,2016-03-27 16:49:00,1.7,2016-03-27 18:31:00,1.75,40.8695454545,0,-85.2309090909,0,72.4032120987,0,0,0,0
1061,104428,2016-03-31 15:04:00,1.95,2016-03-31 17:01:00,0,41.194505,0,-85.882015,0,138.980876287,0,2,3,0
1062,46333,2010-11-25 04:45:00,1.41666666667,2010-11-25 06:10:00,0,39.056,0,-86.50715,0,90.7376789201,0,0,3,0
1063,52061,2011-05-22 15:13:00,0.866666666667,2011-05-22 16:05:00,1.75,39.0925,0,-85.1075,0,32.2215125586,0,0,3,0
1064,46336,2010-11-22 22:22:00,2.63333333333,2010-11-23 01:00:00,0.88,39.695,0,-86.295,0,117.604054997,0,0,3,0
1065,25464,2008-12-27 17:09:00,8.85,2008-12-28 02:00:00,0,39.83755,2,-86.9833625,0,116.212180001,0,0,3,0
1066,13569,2008-01-07 19:38:00,2.26666666667,2008-01-07 21:54:00,0.75,41.443075,0,-86.491275,0,76.1190766027,0,0,3,0
1067,43679,2010-07-17 11:50:00,11.1666666667,2010-07-17 23:00:00,0,39.6228111111,3,-86.9203277778,0,120.6560194,0,0,3,0
1068,104045,2016-05-01 14:00:00,2.78333333333,2016-05-01 16:47:00,1.75,38.44,0,-85.7271428571,0,40.7428053058,0,0,3,0
1069,105069,2016-06-14 13:15:00,28.5833333333,2016-06-15 17:50:00,0,38.5175269231,0,-86.5482615385,0,63.1516450508,0,0,3,0
1070,104047,2016-04-26 17:10:00,27.1666666667,2016-04-27 20:20:00,1.0,38.3239769231,2,-86.1945,0,92.2919481615,0,0,3,0
1071,96776,2015-06-07 15:28:00,10.7833333333,2015-06-08 02:15:00,0,41.2614083333,3,-87.2426833333,0,53.1282849787,0,1,3,0
1072,42079,2010-06-12 13:08:00,6.25,2010-06-12 19:23:00,0,41.1037090909,0,-85.9157272727,0,131.064966138,0,0,3,0
1073,105063,2016-04-26 15:00:00,3.35,2016-04-26 18:21:00,1.5,39.5120666667,0,-86.4402916667,0,113.269329736,0,1,0,0
1074,105064,2016-04-28 14:48:00,0.65,2016-04-28 15:27:00,1.75,39.7048,0,-85.66355,0,86.4235613507,0,2,0,0
1075,10052,2007-08-19 22:52:00,0.533333333333,2007-08-19 23:24:00,0.88,39.775,0,-85.095,0,17.0729662119,0,0,0,0
1076,52661,2011-06-26 00:40:00,0.6,2011-06-26 01:16:00,0,38.04195,0,-87.053075,0,34.3973110329,0,2,3,0
1077,52665,2011-06-27 11:40:00,1.33333333333,2011-06-27 13:00:00,0,37.94465,0,-87.31025,0,25.7078040387,0,0,3,0
1078,41928,2010-06-15 15:31:00,6.73333333333,2010-06-15 22:15:00,1.75,39.319312931,3,-86.5454275862,0,191.533929915,0,0,3,0
1079,84143,2014-05-21 18:50:00,7.96666666667,2014-05-22 02:48:00,1.75,38.4572863636,3,-85.9012272727,0,72.71696834,0,0,3,0
1080,99624,2015-08-15 14:58:00,0.366666666667,2015-08-15 15:20:00,1.0,40.855,0,-87.29,0,24.6158143124,0,0,0,0
1081,1206694,2006-04-07 14:52:00,1.58333333333,2006-04-07 16:27:00,1.0,40.595,0,-85.21,0,51.5544641392,0,2,0,0
1082,45823,2010-10-26 08:42:00,2.35,2010-10-26 11:03:00,0,38.3679666667,0,-86.4681444444,0,93.9763778861,0,0,3,0
1083,70269,2013-01-30 01:47:00,2.51666666667,2013-01-30 04:18:00,0,38.396675,0,-86.147275,0,89.2211670067,0,1,3,0
1084,20765,2008-07-22 00:02:00,1.36666666667,2008-07-22 01:24:00,0.75,39.1207125,0,-85.2104,0,76.8881950164,0,0,3,0
1085,10433,2007-08-24 15:27:00,5.06666666667,2007-08-24 20:31:00,0.88,41.0053738095,0,-85.5013880952,0,145.864573971,0,0,3,0
1086,49368,2011-04-19 20:38:00,1.56666666667,2011-04-19 22:12:00,1.0,38.1638681818,0,-87.4381545455,0,72.8570488388,0,2,3,0
1087,1205605,2006-03-31 17:26:00,3.96666666667,2006-03-31 21:24:00,1.75,39.79,0,-86.3701136364,0,168.396791383,0,3,3,0
1088,1205607,2006-03-11 21:00:00,11.0,2006-03-12 08:00:00,1.75,40.216,2,-86.428,0,153.686715769,0,0,0,0
1089,1205606,2006-03-09 15:30:00,4.0,2006-03-09 19:30:00,0,39.30875,2,-86.57625,0,118.158979613,0,0,3,1
1090,1205602,2006-03-31 17:46:00,1.81666666667,2006-03-31 19:35:00,1.5,40.65,0,-85.5854545455,0,76.133680781,0,0,3,0
1091,44406,2010-10-13 15:17:00,0.983333333333,2010-10-13 16:16:00,1.75,40.5616181818,0,-85.6334545455,0,55.2698968382,0,0,3,0
1092,29301,2009-06-11 14:56:00,1.48333333333,2009-06-11 16:25:00,0.88,37.94147,0,-87.55011,0,59.0237740739,0,1,3,0
1093,33308,2009-08-27 06:00:00,24.0,2009-08-28 06:00:00,0,41.3988666667,1,-87.1024666667,0,31.6789636472,0,0,0,0
1094,14289,2008-02-12 03:30:00,17.15,2008-02-12 20:39:00,0,38.65945,2,-86.80185,0,2.69139803035,0,0,0,0
1095,18057,2008-06-22 11:44:00,5.36666666667,2008-06-22 17:06:00,1.75,41.29624,0,-87.14319,0,55.6298377307,0,0,0,0
1096,18054,2008-06-21 09:23:00,1.36666666667,2008-06-21 10:45:00,1.25,40.992925,0,-87.148575,0,48.8927794726,0,0,3,0
1097,97884,2015-06-16 16:37:00,1.88333333333,2015-06-16 18:30:00,0,38.6558,2,-87.1745,0,1.66548707752,0,0,0,0
1098,76426,2013-07-10 11:00:00,2.48333333333,2013-07-10 13:29:00,0,40.798178,0,-85.668404,0,120.586261209,0,2,3,0
1099,76424,2013-07-02 15:50:00,7.91666666667,2013-07-02 23:45:00,0,40.57235,3,-85.3784,0,64.1387735399,0,0,3,0
1100,59909,2012-01-27 00:20:00,13.5833333333,2012-01-27 13:55:00,0,38.80185,2,-85.67795,0,3.1293881547,0,0,0,0
1101,54157,2011-06-10 08:03:00,18.95,2011-06-11 03:00:00,1.0,39.8825907407,3,-86.0725074074,0,250.228469907,0,0,3,0
1102,12963,2008-01-29 19:14:00,0.616666666667,2008-01-29 19:51:00,0,40.565,0,-85.93,0,31.2466390553,0,0,3,0
1103,5436,2007-06-01 13:28:00,2.6,2007-06-01 16:04:00,0,38.04445,0,-87.53,0,7.7885895341,0,0,3,0
1104,4982,2007-05-26 20:03:00,1.18333333333,2007-05-26 21:14:00,0.88,40.5217833333,0,-86.8967333333,0,42.411468885,0,0,0,0
1105,81003,2013-12-21 10:33:00,25.45,2013-12-22 12:00:00,0.88,38.0147785714,3,-87.2581357143,0,64.1900521574,0,0,3,0
1106,34170,2009-10-10 07:00:00,44.0,2009-10-12 03:00:00,0,38.513,2,-87.28585,0,2.26175125331,0,0,0,0
1107,35882,2010-01-21 13:15:00,2.75,2010-01-21 16:00:00,0,37.98,1,-87.55,0,1.32944756907,0,0,0,0
1108,92119,2015-01-03 05:00:00,6.0,2015-01-03 11:00:00,0,38.35,1,-87.57,0,1.32944756907,0,0,0,0
1109,50722,2011-05-22 15:12:00,2.46666666667,2011-05-22 17:40:00,1.0,41.1018333333,0,-87.27535,0,90.7677842281,0,2,3,0
1110,86762,2014-07-26 20:25:00,14.4166666667,2014-07-27 10:50:00,1.0,38.2311,0,-86.24502,0,79.3374541692,0,0,3,1
1111,4050,2007-04-30 12:01:00,0.483333333333,2007-04-30 12:30:00,0.88,41.1166666667,0,-85.1633333333,0,10.7863473375,0,0,0,0
1112,74606,2013-06-26 18:03:00,1.7,2013-06-26 19:45:00,0,38.2671083333,1,-87.2235583333,0,62.9692009729,0,2,3,0
1113,72723,2013-04-17 19:30:00,13.0333333333,2013-04-18 08:32:00,0.75,41.01274,0,-87.3181,0,50.4235071071,0,0,3,0
1114,62725,2012-04-01 22:20:00,0.383333333333,2012-04-01 22:43:00,0.88,39.33015,0,-84.846,0,15.4430933018,0,0,0,0
1115,87826,2014-07-01 16:20:00,1.75,2014-07-01 18:05:00,0,37.98,1,-87.6051,0,15.7897439427,0,0,0,0
1116,96219,2015-06-16 22:43:00,0.583333333333,2015-06-16 23:18:00,1.0,38.0511333333,0,-87.6359333333,0,24.9677279142,0,0,3,0
1117,1215249,2006-08-28 19:17:00,0.4,2006-08-28 19:41:00,0.88,39.75,0,-85.375,0,13.9602406999,0,1,0,0
1118,50436,2011-04-28 14:54:00,2.01666666667,2011-04-28 16:55:00,0.88,39.13285,0,-85.865,0,76.4005120385,0,0,3,0
1119,100289,2015-09-04 13:05:00,3.23333333333,2015-09-04 16:19:00,1.0,40.88125,0,-85.818125,0,125.808457258,0,0,3,0
1120,1215760,2006-07-03 18:55:00,3.61666666667,2006-07-03 22:32:00,0,40.8,0,-86.65,0,48.6464093632,0,0,3,0
1121,62686,2012-05-20 18:18:00,1.01666666667,2012-05-20 19:19:00,0.88,41.2436,0,-87.3934666667,0,71.0756337005,0,0,3,0
1122,51702,2011-05-10 13:53:00,2.58333333333,2011-05-10 16:28:00,2.5,40.608,0,-85.15,0,63.7650000398,0,0,0,0
1123,87956,2014-06-10 17:30:00,4.5,2014-06-10 22:00:00,0,39.2646666667,3,-87.23365,0,117.343616637,0,1,3,0
1124,87955,2014-06-30 18:38:00,3.33333333333,2014-06-30 21:58:00,0,41.3671131579,0,-87.3388026316,0,49.4747842444,0,2,3,0
1125,75820,2013-06-25 19:05:00,17.4166666667,2013-06-26 12:30:00,0,41.494925,3,-85.727785,0,153.296158624,0,0,3,0
1126,21006,2008-08-05 20:30:00,0.866666666667,2008-08-05 21:22:00,0,38.0933333333,0,-87.5133333333,0,38.6873015658,0,0,3,0
1127,61187,2012-03-02 07:10:00,8.53333333333,2012-03-02 15:42:00,1.75,39.71726,0,-86.51689,0,142.246526042,0,0,3,1
1128,61189,2012-03-23 15:03:00,7.31666666667,2012-03-23 22:22:00,1.75,39.2716730769,2,-86.469075,0,181.320262261,0,0,3,0
1129,61188,2012-03-17 20:10:00,1.61666666667,2012-03-17 21:47:00,1.0,39.46505,0,-86.09705,0,44.7418082752,0,0,3,0
1130,104450,2016-04-27 16:58:00,2.03333333333,2016-04-27 19:00:00,0,37.9753,3,-87.5405,0,1.53236520705,0,0,0,0
1131,86972,2014-06-24 12:15:00,6.25,2014-06-24 18:30:00,0,39.54754375,3,-86.59734375,0,53.375258917,0,2,3,0
1132,96149,2015-07-12 04:50:00,2.53333333333,2015-07-12 07:22:00,0,38.3969388889,3,-85.8552555556,0,74.3078180247,0,0,0,0
1133,56157,2011-08-08 19:03:00,1.15,2011-08-08 20:12:00,0,40.7133333333,0,-86.29,0,39.8030754587,0,0,3,0
1134,27162,2009-03-14 22:04:00,11.9333333333,2009-03-15 10:00:00,0,41.2575,3,-87.0301,0,5.7906122084,0,0,0,0
1135,95739,2015-05-08 15:40:00,2.78333333333,2015-05-08 18:27:00,0,41.3525,0,-85.7575,0,101.731077124,0,0,3,0
1136,63722,2012-05-01 15:43:00,1.13333333333,2012-05-01 16:51:00,1.0,39.2127,0,-84.9143333333,0,31.1952808246,0,2,3,0
