,DAY,DRUNK_DR,FATALS,HOUR,LATITUDE,LONGITUD,MINUTE,MONTH,STATE,YEAR
10182,22.0,1.0,1.0,21.0,38.450025,-86.65861111,48.0,6.0,18.0,2011.0
10183,30.0,1.0,1.0,5.0,41.15132222,-85.11803611,0.0,6.0,18.0,2011.0
10184,20.0,0.0,1.0,21.0,40.11496944,-86.17546944,30.0,4.0,18.0,2011.0
10185,15.0,0.0,1.0,16.0,40.16856111,-85.38168611,15.0,5.0,18.0,2011.0
10186,19.0,0.0,1.0,1.0,41.42351667,-87.50837778,0.0,6.0,18.0,2011.0
10187,29.0,0.0,1.0,16.0,41.69461111,-86.32223611,57.0,6.0,18.0,2011.0
10188,2.0,0.0,1.0,6.0,39.95718889,-85.99505556,10.0,7.0,18.0,2011.0
10189,3.0,0.0,2.0,19.0,40.08431111,-85.968275,9.0,7.0,18.0,2011.0
10190,16.0,0.0,1.0,4.0,39.780475,-86.21598333,44.0,6.0,18.0,2011.0
10191,23.0,0.0,1.0,8.0,40.7561,-86.70942222,35.0,6.0,18.0,2011.0
10192,2.0,0.0,1.0,11.0,39.18636389,-87.28933889,33.0,7.0,18.0,2011.0
10193,5.0,0.0,1.0,17.0,39.113325,-86.98043333,0.0,7.0,18.0,2011.0
10194,2.0,0.0,1.0,13.0,39.85342222,-85.47015556,55.0,7.0,18.0,2011.0
10195,1.0,1.0,1.0,12.0,39.77180556,-86.11927222,40.0,7.0,18.0,2011.0
10196,3.0,0.0,1.0,8.0,40.19162778,-85.32990833,42.0,7.0,18.0,2011.0
10197,8.0,0.0,1.0,8.0,99.9999,999.9999,34.0,7.0,18.0,2011.0
10198,10.0,1.0,1.0,4.0,41.24354722,-87.19928056,25.0,7.0,18.0,2011.0
10199,10.0,1.0,2.0,22.0,41.31726944,-86.89945278,16.0,7.0,18.0,2011.0
10200,2.0,0.0,1.0,14.0,39.76123611,-86.49709444,28.0,7.0,18.0,2011.0
10201,9.0,1.0,1.0,1.0,41.73465278,-86.70830833,50.0,7.0,18.0,2011.0
10202,8.0,0.0,2.0,13.0,39.93481667,-85.35171111,55.0,7.0,18.0,2011.0
10203,9.0,1.0,1.0,0.0,39.44878611,-86.90735,55.0,7.0,18.0,2011.0
10204,10.0,0.0,1.0,12.0,40.25906111,-87.38665833,0.0,7.0,18.0,2011.0
10205,11.0,1.0,1.0,17.0,41.16400833,-85.25038333,53.0,7.0,18.0,2011.0
10206,4.0,1.0,1.0,5.0,39.08683333,-86.67126389,42.0,7.0,18.0,2011.0
10207,4.0,1.0,1.0,14.0,39.20013333,-86.12375833,27.0,7.0,18.0,2011.0
10208,13.0,0.0,1.0,11.0,41.05630556,-86.77723889,40.0,7.0,18.0,2011.0
10209,27.0,0.0,1.0,23.0,39.54154722,-86.15855278,57.0,6.0,18.0,2011.0
10210,12.0,0.0,1.0,19.0,39.54611667,-86.2643,0.0,7.0,18.0,2011.0
10211,14.0,0.0,1.0,13.0,39.43825556,-86.36172778,50.0,7.0,18.0,2011.0
10212,9.0,1.0,1.0,19.0,41.61505833,-85.32781944,20.0,7.0,18.0,2011.0
10213,10.0,0.0,1.0,16.0,39.735375,-86.198,10.0,7.0,18.0,2011.0
10214,15.0,0.0,1.0,22.0,38.78787778,-86.53988611,7.0,7.0,18.0,2011.0
10215,17.0,0.0,1.0,2.0,39.79950278,-86.13461389,20.0,7.0,18.0,2011.0
10216,16.0,1.0,1.0,19.0,41.75967222,-85.04909722,58.0,7.0,18.0,2011.0
10217,17.0,0.0,1.0,10.0,41.30829444,-85.08889444,31.0,7.0,18.0,2011.0
10218,16.0,0.0,2.0,22.0,41.07376667,-84.86483889,15.0,7.0,18.0,2011.0
10219,18.0,0.0,1.0,17.0,38.36445833,-86.91955833,12.0,7.0,18.0,2011.0
10220,15.0,0.0,1.0,17.0,39.85315833,-85.07499167,18.0,7.0,18.0,2011.0
10221,19.0,0.0,1.0,11.0,39.15568889,-85.17116667,14.0,7.0,18.0,2011.0
10222,19.0,0.0,1.0,13.0,40.86663333,-87.15492778,29.0,7.0,18.0,2011.0
10223,16.0,0.0,1.0,13.0,39.61368889,-86.13985,29.0,7.0,18.0,2011.0
10224,16.0,0.0,1.0,20.0,41.58473056,-87.18333611,58.0,7.0,18.0,2011.0
10225,10.0,1.0,1.0,0.0,39.14853333,-86.47128611,33.0,7.0,18.0,2011.0
10226,17.0,2.0,1.0,2.0,39.11774167,-87.49889444,52.0,7.0,18.0,2011.0
10227,10.0,1.0,1.0,16.0,38.52427222,-86.65989722,0.0,7.0,18.0,2011.0
10228,22.0,0.0,1.0,16.0,40.09031389,-85.03475,0.0,7.0,18.0,2011.0
10229,18.0,1.0,1.0,17.0,40.14040833,-85.43298056,22.0,7.0,18.0,2011.0
10230,23.0,1.0,1.0,1.0,39.400375,-85.9448,50.0,7.0,18.0,2011.0
10231,24.0,1.0,1.0,6.0,40.09120556,-85.32832222,18.0,7.0,18.0,2011.0
10232,24.0,0.0,1.0,10.0,39.25704722,-86.52523056,39.0,7.0,18.0,2011.0
10233,7.0,0.0,1.0,13.0,38.33867222,-86.25665278,49.0,7.0,18.0,2011.0
10234,23.0,0.0,1.0,23.0,38.65266389,-87.18275278,28.0,7.0,18.0,2011.0
10235,25.0,0.0,1.0,13.0,38.86084167,-86.52510833,29.0,7.0,18.0,2011.0
10236,25.0,0.0,1.0,6.0,41.60998889,-87.46147222,40.0,7.0,18.0,2011.0
10237,18.0,0.0,1.0,19.0,41.43712778,-85.99556944,32.0,7.0,18.0,2011.0
10238,11.0,1.0,1.0,22.0,40.46712778,-86.93953611,17.0,7.0,18.0,2011.0
10239,26.0,1.0,1.0,23.0,39.79625,-86.07994722,14.0,7.0,18.0,2011.0
10240,19.0,0.0,2.0,20.0,39.90983611,-85.38531389,46.0,7.0,18.0,2011.0
10241,16.0,0.0,1.0,1.0,39.04695278,-87.34353889,30.0,5.0,18.0,2011.0
10242,21.0,0.0,1.0,17.0,40.05375833,-86.52957778,20.0,7.0,18.0,2011.0
10243,23.0,0.0,1.0,1.0,39.67825833,-86.19624167,50.0,7.0,18.0,2011.0
10244,26.0,0.0,3.0,17.0,40.53532778,-86.12684722,59.0,7.0,18.0,2011.0
10245,27.0,0.0,2.0,15.0,39.85951667,-85.01014722,25.0,7.0,18.0,2011.0
10246,22.0,0.0,1.0,17.0,40.164575,-84.91985278,53.0,5.0,18.0,2011.0
10247,21.0,0.0,1.0,11.0,39.75675833,-85.67636389,50.0,7.0,18.0,2011.0
10248,25.0,1.0,1.0,17.0,41.48199444,-87.32199722,53.0,7.0,18.0,2011.0
10249,29.0,0.0,1.0,1.0,39.9257,-86.22967222,41.0,7.0,18.0,2011.0
10250,30.0,1.0,1.0,23.0,40.62382222,-85.183525,13.0,7.0,18.0,2011.0
10251,28.0,0.0,2.0,12.0,38.11889167,-87.02888611,54.0,7.0,18.0,2011.0
10252,5.0,1.0,1.0,16.0,41.25626667,-85.86761667,21.0,7.0,18.0,2011.0
10253,25.0,0.0,1.0,19.0,41.638925,-87.44516389,0.0,7.0,18.0,2011.0
10254,1.0,1.0,1.0,18.0,41.32407222,-85.62375,21.0,7.0,18.0,2011.0
10255,28.0,1.0,1.0,20.0,41.65595278,-85.92188333,25.0,7.0,18.0,2011.0
10256,2.0,0.0,1.0,1.0,40.92091389,-85.16688056,45.0,8.0,18.0,2011.0
10257,27.0,0.0,1.0,1.0,38.25422222,-86.28676944,20.0,7.0,18.0,2011.0
10258,1.0,1.0,1.0,14.0,38.860525,-86.51620833,58.0,8.0,18.0,2011.0
10259,30.0,0.0,1.0,17.0,41.238075,-85.85239444,46.0,7.0,18.0,2011.0
10260,1.0,0.0,1.0,17.0,39.60535833,-86.37528333,10.0,8.0,18.0,2011.0
10261,31.0,0.0,1.0,7.0,41.44912778,-87.1354,35.0,7.0,18.0,2011.0
10262,1.0,0.0,1.0,19.0,39.46011944,-87.39323611,27.0,8.0,18.0,2011.0
10263,29.0,0.0,3.0,22.0,40.31795278,-85.67198889,41.0,7.0,18.0,2011.0
10264,1.0,0.0,1.0,17.0,39.21504722,-87.03599444,47.0,8.0,18.0,2011.0
10265,2.0,0.0,1.0,16.0,41.57582778,-87.18308056,22.0,8.0,18.0,2011.0
10266,2.0,1.0,1.0,19.0,38.95560556,-86.13486667,6.0,8.0,18.0,2011.0
10267,30.0,0.0,1.0,14.0,39.1691,-86.18576944,35.0,7.0,18.0,2011.0
10268,4.0,0.0,1.0,13.0,41.2029,-85.21008889,51.0,8.0,18.0,2011.0
10269,4.0,0.0,1.0,16.0,41.55963056,-85.82833889,55.0,8.0,18.0,2011.0
10270,2.0,0.0,1.0,6.0,40.82251389,-87.26788056,0.0,8.0,18.0,2011.0
10271,3.0,0.0,1.0,0.0,39.80514167,-86.27434722,36.0,8.0,18.0,2011.0
10272,2.0,0.0,2.0,16.0,39.92119167,-86.61569722,54.0,8.0,18.0,2011.0
10273,5.0,1.0,1.0,23.0,41.62878889,-86.664425,30.0,8.0,18.0,2011.0
10274,5.0,0.0,1.0,3.0,37.98138333,-87.58236389,50.0,8.0,18.0,2011.0
10275,6.0,1.0,1.0,1.0,41.59326944,-86.66551944,5.0,8.0,18.0,2011.0
10276,5.0,0.0,1.0,14.0,41.13768333,-87.45658056,5.0,8.0,18.0,2011.0
10277,7.0,0.0,1.0,10.0,41.46800833,-87.06630833,36.0,8.0,18.0,2011.0
10278,6.0,0.0,1.0,16.0,40.16273889,-85.52839167,30.0,8.0,18.0,2011.0
10279,9.0,0.0,1.0,0.0,40.83628056,-86.07440556,24.0,8.0,18.0,2011.0
10280,4.0,0.0,1.0,13.0,41.51461944,-87.03485,0.0,8.0,18.0,2011.0
10281,9.0,0.0,1.0,17.0,41.36687222,-85.06093611,34.0,8.0,18.0,2011.0
10282,13.0,0.0,1.0,13.0,41.44594444,-85.24764167,40.0,7.0,18.0,2011.0
10283,9.0,0.0,1.0,12.0,41.45218333,-85.28231667,55.0,8.0,18.0,2011.0
10284,4.0,0.0,1.0,15.0,39.85277222,-86.27639722,25.0,8.0,18.0,2011.0
10285,13.0,0.0,1.0,17.0,41.668425,-86.28610556,55.0,8.0,18.0,2011.0
10286,3.0,0.0,1.0,10.0,41.05393611,-85.04229167,35.0,8.0,18.0,2011.0
10287,13.0,1.0,1.0,6.0,41.51291667,-86.69309444,7.0,8.0,18.0,2011.0
10288,14.0,1.0,1.0,0.0,40.41772778,-86.79599722,50.0,8.0,18.0,2011.0
10289,10.0,0.0,1.0,15.0,39.43390556,-87.41396389,35.0,8.0,18.0,2011.0
10290,10.0,0.0,2.0,11.0,40.90952222,-87.21161944,40.0,8.0,18.0,2011.0
10291,14.0,1.0,4.0,20.0,40.96779167,-85.89147778,55.0,8.0,18.0,2011.0
10292,16.0,0.0,2.0,6.0,40.00486944,-85.50049722,1.0,8.0,18.0,2011.0
10293,14.0,0.0,1.0,14.0,39.03226944,-85.51021944,26.0,8.0,18.0,2011.0
10294,9.0,0.0,1.0,11.0,39.8581,-85.76991944,10.0,8.0,18.0,2011.0
10295,18.0,0.0,1.0,8.0,38.17019444,-87.00056111,10.0,8.0,18.0,2011.0
10296,13.0,0.0,1.0,23.0,41.57545278,-87.41091667,22.0,8.0,18.0,2011.0
10297,1.0,1.0,1.0,23.0,39.21373889,-85.99275833,41.0,8.0,18.0,2011.0
10298,11.0,0.0,1.0,3.0,40.041325,-86.48418056,40.0,8.0,18.0,2011.0
10299,18.0,0.0,1.0,14.0,40.75838333,-86.66114722,35.0,8.0,18.0,2011.0
10300,19.0,1.0,1.0,0.0,41.67798333,-86.07572778,12.0,8.0,18.0,2011.0
10301,17.0,0.0,1.0,15.0,39.51368056,-86.92139167,15.0,8.0,18.0,2011.0
10302,19.0,0.0,1.0,8.0,41.40553333,-86.736625,55.0,8.0,18.0,2011.0
10303,21.0,0.0,1.0,21.0,39.81941389,-84.97438056,11.0,8.0,18.0,2011.0
10304,12.0,0.0,1.0,22.0,38.32349444,-86.01138333,5.0,8.0,18.0,2011.0
10305,17.0,1.0,2.0,16.0,40.87956667,-86.29630833,45.0,8.0,18.0,2011.0
10306,23.0,0.0,1.0,21.0,39.10462222,-85.05922222,53.0,8.0,18.0,2011.0
10307,13.0,1.0,1.0,22.0,38.22226944,-86.14276944,1.0,8.0,18.0,2011.0
10308,16.0,0.0,1.0,18.0,39.76169167,-86.12253333,55.0,8.0,18.0,2011.0
10309,22.0,0.0,1.0,22.0,41.59991111,-87.31375556,55.0,8.0,18.0,2011.0
10310,28.0,1.0,1.0,0.0,41.16185556,-85.66400556,45.0,8.0,18.0,2011.0
10311,23.0,1.0,1.0,6.0,40.34831111,-86.67663611,15.0,8.0,18.0,2011.0
10312,28.0,0.0,1.0,23.0,39.43321111,-87.37847222,53.0,8.0,18.0,2011.0
10313,26.0,1.0,1.0,1.0,40.38015833,-85.12928056,15.0,8.0,18.0,2011.0
10314,30.0,0.0,1.0,2.0,39.20811667,-86.52883611,10.0,8.0,18.0,2011.0
10315,27.0,1.0,1.0,22.0,39.10458611,-85.826725,31.0,8.0,18.0,2011.0
10316,28.0,1.0,1.0,19.0,41.37734722,-87.46338056,50.0,8.0,18.0,2011.0
10317,10.0,0.0,1.0,21.0,41.24483611,-86.89078333,49.0,8.0,18.0,2011.0
10318,11.0,0.0,1.0,10.0,41.36791944,-86.48583333,59.0,8.0,18.0,2011.0
10319,1.0,0.0,1.0,23.0,39.27505,-85.94611944,44.0,9.0,18.0,2011.0
10320,30.0,0.0,2.0,21.0,39.79797222,-86.21089167,43.0,8.0,18.0,2011.0
10321,1.0,2.0,1.0,21.0,38.40121111,-85.78483333,55.0,9.0,18.0,2011.0
10322,2.0,0.0,1.0,22.0,39.67566389,-86.35134444,0.0,9.0,18.0,2011.0
10323,24.0,0.0,1.0,17.0,39.59851389,-86.10476667,7.0,8.0,18.0,2011.0
10324,4.0,0.0,1.0,22.0,99.9999,999.9999,32.0,9.0,18.0,2011.0
10325,5.0,0.0,1.0,20.0,40.40316944,-86.22237778,12.0,9.0,18.0,2011.0
10326,5.0,0.0,1.0,12.0,40.17143056,-85.18489722,30.0,9.0,18.0,2011.0
10327,27.0,0.0,1.0,13.0,39.83213611,-86.35215278,25.0,8.0,18.0,2011.0
10328,2.0,1.0,1.0,15.0,41.60019167,-87.33713889,27.0,9.0,18.0,2011.0
10329,3.0,1.0,1.0,12.0,39.91096667,-86.15547222,25.0,9.0,18.0,2011.0
10330,28.0,1.0,1.0,23.0,38.42995833,-85.76481389,30.0,7.0,18.0,2011.0
10331,3.0,0.0,2.0,11.0,40.55584167,-85.28008333,22.0,9.0,18.0,2011.0
10332,7.0,0.0,1.0,9.0,41.33428611,-85.85420556,14.0,9.0,18.0,2011.0
10333,27.0,0.0,1.0,12.0,39.77081111,-86.03015833,30.0,7.0,18.0,2011.0
10334,31.0,0.0,1.0,2.0,39.79681389,-85.99786944,57.0,8.0,18.0,2011.0
10335,5.0,0.0,1.0,0.0,39.76590278,-86.20011944,11.0,9.0,18.0,2011.0
10336,5.0,0.0,2.0,10.0,41.632125,-85.67173056,4.0,9.0,18.0,2011.0
10337,3.0,1.0,1.0,17.0,41.50528333,-86.13704444,44.0,9.0,18.0,2011.0
10338,2.0,1.0,1.0,2.0,41.31897778,-87.30161111,30.0,9.0,18.0,2011.0
10339,6.0,0.0,1.0,14.0,41.60281111,-87.31468333,39.0,9.0,18.0,2011.0
10340,12.0,0.0,1.0,12.0,40.48684444,-86.13384167,33.0,8.0,18.0,2011.0
10341,27.0,0.0,1.0,21.0,38.16695556,-87.58712778,16.0,7.0,18.0,2011.0
10342,8.0,0.0,1.0,15.0,39.10695278,-86.52437222,28.0,9.0,18.0,2011.0
10343,28.0,0.0,1.0,12.0,41.52731111,-85.04186111,55.0,7.0,18.0,2011.0
10344,11.0,1.0,1.0,0.0,40.42434444,-85.49320278,18.0,9.0,18.0,2011.0
10345,19.0,0.0,1.0,13.0,99.9999,999.9999,20.0,8.0,18.0,2011.0
10346,2.0,0.0,2.0,5.0,41.39995833,-86.31404444,37.0,8.0,18.0,2011.0
10347,8.0,0.0,1.0,14.0,38.97435556,-86.07600278,24.0,9.0,18.0,2011.0
10348,12.0,0.0,1.0,18.0,40.04213889,-86.19606944,49.0,9.0,18.0,2011.0
10349,9.0,0.0,1.0,14.0,38.87526389,-86.51956667,14.0,9.0,18.0,2011.0
10350,12.0,0.0,1.0,5.0,39.80068889,-86.04586667,50.0,9.0,18.0,2011.0
10351,13.0,0.0,1.0,4.0,39.84828333,-86.10440278,57.0,9.0,18.0,2011.0
10352,10.0,0.0,1.0,20.0,41.60726111,-86.58170833,13.0,9.0,18.0,2011.0
10353,13.0,0.0,1.0,13.0,41.13680278,-85.13618889,45.0,9.0,18.0,2011.0
10354,18.0,1.0,1.0,20.0,41.61919722,-85.90673333,41.0,8.0,18.0,2011.0
10355,13.0,0.0,1.0,23.0,41.66454444,-86.77250833,28.0,9.0,18.0,2011.0
10356,9.0,0.0,1.0,1.0,39.99974167,-85.73593056,6.0,9.0,18.0,2011.0
10357,10.0,1.0,3.0,4.0,40.86686111,-86.50244167,9.0,9.0,18.0,2011.0
10358,10.0,1.0,1.0,16.0,39.05591667,-86.40927222,49.0,9.0,18.0,2011.0
10359,13.0,0.0,1.0,8.0,39.51765,-85.78178611,57.0,9.0,18.0,2011.0
10360,16.0,0.0,3.0,20.0,41.66765556,-85.77326667,28.0,9.0,18.0,2011.0
10361,6.0,0.0,1.0,19.0,39.27389167,-87.31521667,0.0,9.0,18.0,2011.0
10362,16.0,0.0,1.0,19.0,37.97685,-87.41512778,40.0,9.0,18.0,2011.0
10363,17.0,0.0,1.0,16.0,39.10115833,-86.20903056,9.0,9.0,18.0,2011.0
10364,16.0,1.0,1.0,12.0,41.55031111,-87.03695278,9.0,9.0,18.0,2011.0
10365,11.0,0.0,1.0,18.0,39.68729167,-86.04814167,46.0,9.0,18.0,2011.0
10366,16.0,0.0,1.0,7.0,39.32291944,-85.20831944,51.0,9.0,18.0,2011.0
10367,19.0,0.0,1.0,18.0,41.57368889,-87.510025,52.0,9.0,18.0,2011.0
10368,20.0,0.0,1.0,13.0,41.68026944,-86.14824167,45.0,9.0,18.0,2011.0
10369,18.0,0.0,1.0,20.0,40.42261667,-87.09288333,54.0,9.0,18.0,2011.0
10370,15.0,0.0,1.0,12.0,41.29219722,-87.35366111,52.0,7.0,18.0,2011.0
10371,17.0,0.0,1.0,12.0,38.66729722,-87.51843611,44.0,9.0,18.0,2011.0
10372,21.0,0.0,1.0,23.0,40.66885556,-86.13158889,35.0,9.0,18.0,2011.0
10373,24.0,1.0,1.0,23.0,41.74801667,-85.97517778,9.0,9.0,18.0,2011.0
10374,25.0,0.0,2.0,5.0,40.61460278,-86.63445,41.0,9.0,18.0,2011.0
10375,9.0,1.0,1.0,5.0,41.19828889,-85.67189444,49.0,9.0,18.0,2011.0
10376,2.0,0.0,1.0,18.0,40.27693889,-85.51837222,30.0,9.0,18.0,2011.0
10377,21.0,0.0,1.0,17.0,41.73583056,-86.15368056,35.0,9.0,18.0,2011.0
10378,26.0,0.0,1.0,8.0,41.68030833,-86.14299444,25.0,9.0,18.0,2011.0
10379,21.0,0.0,1.0,23.0,39.737025,-86.04341944,50.0,9.0,18.0,2011.0
10380,10.0,1.0,1.0,17.0,39.82416111,-86.23546667,46.0,8.0,18.0,2011.0
10381,22.0,0.0,1.0,15.0,38.23120278,-86.13851944,37.0,9.0,18.0,2011.0
10382,26.0,0.0,1.0,7.0,38.06927778,-87.31734167,29.0,9.0,18.0,2011.0
10383,27.0,0.0,2.0,13.0,38.36248889,-87.48966667,27.0,9.0,18.0,2011.0
10384,19.0,1.0,1.0,20.0,39.41685,-84.97821944,4.0,8.0,18.0,2011.0
10385,28.0,0.0,1.0,4.0,39.63560556,-85.19541389,23.0,9.0,18.0,2011.0
10386,2.0,0.0,1.0,18.0,39.85315833,-86.24001389,31.0,8.0,18.0,2011.0
10387,28.0,0.0,1.0,15.0,41.10380278,-84.96474167,40.0,9.0,18.0,2011.0
10388,30.0,0.0,1.0,16.0,40.79721111,-84.88054167,25.0,9.0,18.0,2011.0
10389,2.0,1.0,1.0,15.0,40.12297778,-86.90460278,49.0,10.0,18.0,2011.0
10390,18.0,0.0,1.0,12.0,39.20306944,-84.92338333,50.0,9.0,18.0,2011.0
10391,2.0,0.0,1.0,13.0,39.74586944,-86.07835278,1.0,8.0,18.0,2011.0
10392,3.0,1.0,1.0,12.0,38.89737778,-86.44103056,45.0,10.0,18.0,2011.0
10393,3.0,0.0,1.0,17.0,41.58591667,-86.89739167,28.0,10.0,18.0,2011.0
10394,30.0,1.0,1.0,22.0,38.25476111,-86.12176111,24.0,9.0,18.0,2011.0
10395,4.0,1.0,1.0,1.0,41.30743889,-85.15575833,54.0,10.0,18.0,2011.0
10396,25.0,0.0,1.0,1.0,39.87641389,-86.03573889,24.0,9.0,18.0,2011.0
10397,23.0,1.0,1.0,19.0,38.75831667,-85.12069722,34.0,7.0,18.0,2011.0
10398,29.0,0.0,1.0,8.0,41.60194444,-87.36175278,16.0,9.0,18.0,2011.0
10399,5.0,0.0,1.0,16.0,40.57263056,-85.67595833,33.0,10.0,18.0,2011.0
10400,5.0,0.0,2.0,11.0,40.77976111,-86.05946944,15.0,10.0,18.0,2011.0
10401,5.0,1.0,1.0,20.0,41.29409167,-85.40441111,25.0,10.0,18.0,2011.0
10402,8.0,1.0,1.0,18.0,39.85088889,-84.91714444,30.0,10.0,18.0,2011.0
10403,5.0,0.0,2.0,18.0,40.62837222,-85.52204444,56.0,10.0,18.0,2011.0
10404,8.0,1.0,1.0,20.0,38.11348333,-87.20639167,16.0,10.0,18.0,2011.0
10405,10.0,0.0,3.0,11.0,38.84448889,-87.03583611,19.0,10.0,18.0,2011.0
10406,4.0,1.0,1.0,21.0,39.69605833,-85.99037778,12.0,10.0,18.0,2011.0
10407,9.0,0.0,1.0,8.0,40.54824444,-86.92421389,18.0,10.0,18.0,2011.0
10408,9.0,0.0,1.0,13.0,39.85836389,-86.09401667,42.0,10.0,18.0,2011.0
10409,10.0,0.0,1.0,20.0,40.08293056,-86.46360278,35.0,10.0,18.0,2011.0
10410,6.0,0.0,1.0,13.0,39.811075,-86.03020278,0.0,10.0,18.0,2011.0
10411,9.0,0.0,1.0,7.0,38.22992222,-86.61548056,13.0,10.0,18.0,2011.0
10412,12.0,0.0,1.0,18.0,40.21856111,-85.9564,40.0,10.0,18.0,2011.0
10413,20.0,0.0,1.0,21.0,37.97025278,-87.57155,56.0,9.0,18.0,2011.0
10414,5.0,0.0,1.0,8.0,39.93066944,-86.27511944,36.0,10.0,18.0,2011.0
10415,9.0,0.0,1.0,22.0,38.73413333,-85.71760556,56.0,10.0,18.0,2011.0
10416,17.0,0.0,1.0,5.0,41.52303889,-85.71365833,22.0,10.0,18.0,2011.0
10417,11.0,0.0,1.0,13.0,41.59263889,-87.24224444,5.0,10.0,18.0,2011.0
10418,13.0,0.0,1.0,16.0,39.67089444,-86.36359444,51.0,10.0,18.0,2011.0
10419,13.0,0.0,1.0,11.0,38.35811944,-85.78648889,52.0,10.0,18.0,2011.0
10420,15.0,0.0,1.0,16.0,38.55879722,-85.715675,36.0,10.0,18.0,2011.0
10421,15.0,0.0,1.0,4.0,39.77038611,-86.21623889,11.0,10.0,18.0,2011.0
10422,17.0,0.0,1.0,11.0,38.86734722,-86.51993056,51.0,10.0,18.0,2011.0
10423,27.0,1.0,1.0,23.0,39.31523611,-84.82307778,4.0,9.0,18.0,2011.0
10424,8.0,0.0,1.0,16.0,41.62380278,-87.06850278,22.0,10.0,18.0,2011.0
10425,17.0,0.0,1.0,6.0,41.6218,-87.500075,35.0,10.0,18.0,2011.0
10426,11.0,0.0,1.0,15.0,41.54771389,-87.34856111,51.0,10.0,18.0,2011.0
10427,10.0,0.0,1.0,21.0,41.28819167,-86.54196667,43.0,10.0,18.0,2011.0
10428,19.0,0.0,1.0,10.0,41.53608056,-86.27288889,11.0,10.0,18.0,2011.0
10429,13.0,0.0,2.0,4.0,39.86080278,-86.241475,11.0,10.0,18.0,2011.0
10430,19.0,0.0,1.0,17.0,39.88221111,-84.94315556,15.0,10.0,18.0,2011.0
10431,19.0,0.0,1.0,21.0,39.73761944,-86.29983889,44.0,10.0,18.0,2011.0
10432,20.0,0.0,2.0,4.0,41.61353056,-85.83032778,50.0,10.0,18.0,2011.0
10433,18.0,1.0,1.0,21.0,40.06493611,-85.26085833,43.0,10.0,18.0,2011.0
10434,22.0,1.0,1.0,18.0,41.54841667,-86.21864444,0.0,10.0,18.0,2011.0
10435,20.0,0.0,1.0,16.0,41.34247222,-86.263275,15.0,10.0,18.0,2011.0
10436,7.0,0.0,1.0,17.0,39.57297778,-85.60555833,19.0,9.0,18.0,2011.0
10437,24.0,0.0,1.0,10.0,41.37204444,-85.70153333,43.0,10.0,18.0,2011.0
10438,22.0,1.0,1.0,18.0,40.19447778,-85.3642,2.0,10.0,18.0,2011.0
10439,17.0,0.0,1.0,5.0,38.54203889,-86.03493333,10.0,10.0,18.0,2011.0
10440,26.0,1.0,2.0,1.0,41.55675833,-87.24090833,39.0,10.0,18.0,2011.0
10441,23.0,0.0,2.0,3.0,39.76734722,-86.18585556,28.0,10.0,18.0,2011.0
10442,18.0,1.0,1.0,4.0,39.85928611,-86.14336944,50.0,10.0,18.0,2011.0
10443,19.0,0.0,1.0,14.0,39.49725278,-85.66791111,52.0,10.0,18.0,2011.0
10444,25.0,0.0,1.0,15.0,41.51751111,-86.69680556,40.0,10.0,18.0,2011.0
10445,22.0,1.0,1.0,7.0,40.27441667,-85.83283333,3.0,10.0,18.0,2011.0
10446,24.0,0.0,1.0,23.0,39.45495,-87.41383611,14.0,10.0,18.0,2011.0
10447,25.0,0.0,1.0,14.0,38.03835833,-87.67098333,56.0,8.0,18.0,2011.0
10448,27.0,0.0,1.0,13.0,38.10822222,-87.56086389,27.0,10.0,18.0,2011.0
10449,29.0,0.0,1.0,16.0,39.96955556,-85.57396944,49.0,10.0,18.0,2011.0
10450,28.0,0.0,1.0,15.0,41.63659722,-86.66421111,23.0,10.0,18.0,2011.0
10451,29.0,0.0,1.0,8.0,38.27498056,-87.58030278,41.0,10.0,18.0,2011.0
10452,9.0,0.0,1.0,20.0,39.83345556,-86.010075,44.0,9.0,18.0,2011.0
10453,27.0,0.0,7.0,19.0,41.73151389,-85.75683056,40.0,10.0,18.0,2011.0
10454,29.0,0.0,1.0,11.0,41.31694722,-86.62084444,23.0,10.0,18.0,2011.0
10455,1.0,0.0,1.0,19.0,38.28698056,-85.76271389,4.0,11.0,18.0,2011.0
10456,3.0,0.0,2.0,2.0,40.72309444,-86.41923056,25.0,11.0,18.0,2011.0
10457,29.0,1.0,1.0,23.0,39.0919,-84.87221667,23.0,9.0,18.0,2011.0
10458,29.0,1.0,1.0,4.0,40.43599444,-85.79587778,4.0,10.0,18.0,2011.0
10459,3.0,0.0,1.0,18.0,41.47809167,-86.32983056,28.0,11.0,18.0,2011.0
10460,5.0,0.0,1.0,6.0,38.65014167,-85.66954167,23.0,11.0,18.0,2011.0
10461,5.0,0.0,1.0,19.0,39.99611111,-86.07048611,19.0,11.0,18.0,2011.0
10462,6.0,0.0,1.0,17.0,41.536325,-85.98418333,25.0,11.0,18.0,2011.0
10463,7.0,0.0,1.0,8.0,39.57098889,-85.39985278,35.0,11.0,18.0,2011.0
10464,5.0,0.0,1.0,17.0,38.40193333,-87.30755556,30.0,11.0,18.0,2011.0
10465,7.0,0.0,1.0,8.0,41.43796389,-85.33400833,25.0,11.0,18.0,2011.0
10466,2.0,0.0,1.0,9.0,38.475975,-86.18233056,35.0,11.0,18.0,2011.0
