,EVENT_ID,EPISODE_ID,RANGE,LAT1,LON1
55831,193292,33161,1.66,38.7279,-85.8121
55832,193293,33161,1.73,38.2882,-85.8282
55833,193293,33161,1.81,38.2826,-85.825
55834,193293,33161,0.91,38.287,-85.8027
55835,193293,33161,0.65,38.2941,-85.8093
55836,193294,33161,0.74,38.3093,-85.768
55837,193294,33161,0.96,38.2939,-85.7493
55838,193294,33161,0.6,38.2885,-85.7521
55839,193294,33161,0.93,38.3067,-85.7725
55840,193296,33161,0.88,38.39,-85.76
55841,193296,33161,0.67,38.5395,-85.7728
55842,193296,33161,0.97,38.5369,-85.7545
55843,193296,33161,0.58,38.395,-85.7414
55844,193306,33161,2.1,38.2921,-85.8374
55845,193306,33161,2.35,38.2908,-85.8418
55846,193306,33161,2.28,38.2883,-85.8394
55847,193306,33161,2.0,38.2898,-85.8345
55848,193309,33161,2.97,38.2724,-85.842
55849,193309,33161,0.4,38.2815,-85.9072
55850,193309,33161,0.81,38.2912,-85.9045
55851,193309,33161,2.56,38.2786,-85.8386
55852,193310,33161,0.06,38.3508,-85.7497
55853,193310,33161,0.58,38.3417,-85.751
55854,193310,33161,0.85,38.338,-85.7035
55855,193310,33161,0.15,38.3506,-85.7026
55856,193312,33161,0.79,38.2369,-85.9915
55857,193312,33161,2.11,38.2567,-85.9989
55858,193312,33161,3.03,38.2716,-85.9625
55859,193312,33161,3.07,38.2614,-85.9399
55860,193312,33161,1.55,38.2463,-85.9605
55861,193313,33161,0.69,38.13,-85.97
55862,193313,33161,1.27,38.1304,-85.9893
55863,193313,33161,1.13,38.1116,-85.9879
55864,193313,33161,0.55,38.1162,-85.9612
55865,193315,33161,0.88,38.69,-85.78
55866,193315,33161,0.6,38.68,-85.7811
55867,193315,33161,0.25,38.6812,-85.7744
55868,193315,33161,0.76,38.6901,-85.7758
55869,193316,33161,0.88,38.39,-85.76
55870,193316,33161,0.4,38.395,-85.7538
55871,193316,33161,1.17,38.3841,-85.7424
55872,193316,33161,0.83,38.3829,-85.7552
55873,193317,33161,0.73,38.843,-85.3803
55874,193317,33161,1.57,38.7488,-85.3404
55875,193317,33161,8.34,38.7874,-85.1138
55876,193317,33161,7.36,38.9199,-85.1791
55877,193318,33161,0.0,38.45,-85.67
55878,193319,33161,0.88,38.39,-85.76
55879,193320,33161,1.48,38.3,-85.73
55880,193321,33161,1.48,38.3,-85.73
55881,193323,33161,0.69,38.36,-85.75
55882,193324,33161,1.63,38.3,-85.83
55883,193325,33161,0.0,38.2,-86.35
55884,193326,33161,0.54,38.33,-86.46
55885,193327,33161,0.0,38.6,-86.1
55886,193329,33161,0.0,38.28,-85.9
55887,193329,33161,3.09,38.2711,-85.8436
55888,193329,33161,2.04,38.2832,-85.831
55889,193329,33161,1.73,38.2978,-85.8554
55890,193329,33161,1.15,38.3073,-85.8563
55891,193329,33161,2.09,38.3096,-85.9079
55892,193329,33161,0.9,38.2927,-85.9234
55893,193329,33161,0.31,38.2757,-85.9217
55894,193332,33161,1.25,38.2926,-86.0535
55895,193332,33161,0.77,38.3073,-86.0693
56112,199602,34551,0.95,38.3433,-86.4657
56113,199602,34551,0.79,38.3404,-86.464
56114,199602,34551,0.61,38.3377,-86.4645
56115,199602,34551,0.51,38.3372,-86.4677
56116,199602,34551,0.94,38.3435,-86.4708
56117,199616,34551,0.0,38.2,-86.35
56118,199616,34551,1.02,38.1948,-86.381
56119,199616,34551,1.73,38.2047,-86.3852
56120,199616,34551,1.25,38.2122,-86.3671
56121,199616,34551,0.94,38.2133,-86.3541
56122,199616,34551,0.17,38.2018,-86.3477
56123,199617,34551,0.0,38.33,-86.22
56124,199617,34551,0.65,38.3394,-86.2209
56125,199617,34551,0.68,38.3388,-86.2147
56126,199617,34551,0.27,38.3312,-86.2152
56127,199618,34551,0.54,38.37,-86.34
56128,199618,34551,0.44,38.3762,-86.348
56129,199618,34551,0.8,38.3766,-86.338
56130,199618,34551,0.45,38.3706,-86.3282
56131,199619,34551,0.0,38.6,-86.1
56132,199619,34551,0.19,38.6026,-86.1011
56133,199619,34551,0.66,38.6088,-86.0956
56134,199619,34551,0.63,38.6066,-86.0919
56135,199622,34551,0.88,38.69,-85.78
56136,199622,34551,2.26,38.618,-85.7789
56137,199622,34551,2.02,38.6223,-85.7579
56476,199622,34551,1.28,38.6984,-85.7682
56477,199643,34551,0.88,38.39,-85.76
56478,199643,34551,0.59,38.4155,-85.7593
56479,199643,34551,0.73,38.4574,-85.6796
56480,199643,34551,1.02,38.4354,-85.6673
56481,199643,34551,0.8,38.3799,-85.6947
56482,199644,34551,0.97,38.4321,-87.009
56483,199644,34551,2.07,38.4419,-86.7632
56484,199644,34551,11.02,38.1197,-86.7123
56485,199644,34551,10.78,38.0894,-87.0584
56486,199645,34551,1.63,38.3,-85.83
56487,199645,34551,1.37,38.29,-85.8218
56488,199645,34551,1.51,38.2846,-85.8197
56489,199645,34551,0.79,38.2902,-85.8077
56490,199645,34551,0.95,38.3057,-85.8159
56491,199646,34551,1.76,38.66,-86.4
56492,199646,34551,2.06,38.641,-86.4137
56493,199646,34551,2.31,38.6377,-86.3812
56494,199646,34551,1.0,38.6556,-86.3728
57964,198282,34273,1.4,38.02,-87.0557
57965,198282,34273,0.57,38.0178,-87.02
57966,198282,34273,1.84,37.9236,-87.0255
57967,198282,34273,1.88,37.8819,-87.1442
57968,198299,34273,0.0,37.93,-87.9
57969,198299,34273,2.32,38.1227,-87.8549
58435,228427,39315,1.96,38.7691,-87.2665
58436,228427,39315,1.61,38.8932,-87.4271
58437,228427,39315,2.74,38.8731,-87.4807
58438,228427,39315,0.59,38.7501,-87.309
58439,228430,39315,1.74,39.4553,-85.7556
58440,228430,39315,1.84,39.4552,-85.7627
58441,228430,39315,0.81,39.4206,-85.7591
58442,228430,39315,0.73,39.4203,-85.7449
61631,193332,33161,0.37,38.2956,-86.0961
61632,193332,33161,1.42,38.2747,-86.0952
61920,193335,33194,1.59,38.303,-85.8985
61921,193335,33194,2.29,38.3468,-85.9807
61922,193335,33194,0.75,38.3813,-85.9663
61923,193335,33194,1.14,38.3326,-85.8836
61924,193336,33194,0.0,38.32,-85.87
61939,193354,33197,2.08,38.3293,-86.7887
61940,193354,33197,0.56,38.3077,-86.7832
61941,193354,33197,0.81,38.3145,-86.7331
61942,193354,33197,0.98,38.3323,-86.7292
61943,193354,33197,1.77,38.3504,-86.7304
61944,193354,33197,1.43,38.3503,-86.7549
61945,193354,33197,2.19,38.3495,-86.791
61946,193358,33197,0.0,38.3,-86.95
61947,193358,33197,0.2,38.2972,-86.9492
61948,193358,33197,1.2,38.298,-86.842
61949,193358,33197,0.72,38.3131,-86.8401
743,439196,72723,1.0,40.9645,-87.28
744,439197,72723,2.0,41.2533,-87.4347
745,439198,72723,5.0,41.1923,-87.0589
746,439199,72723,2.41,40.9697,-87.4118
747,439199,72723,3.29,40.9697,-87.3925
748,439200,72723,0.29,40.6842,-87.4198
749,439200,72723,0.59,40.6836,-87.4097
845,444097,72828,0.61,39.3885,-87.3968
846,444105,72828,0.96,39.2045,-85.8969
847,444108,72828,1.8,39.297,-85.3142
848,457052,72828,0.77,39.388,-87.3101
849,457052,72828,0.92,39.3895,-87.3122
850,457119,72828,0.82,39.3759,-87.4145
851,457119,72828,0.7,39.3758,-87.4118
911,439494,72839,0.0,38.28,-87.75
912,439494,72839,0.0,38.27,-87.68
913,439495,72839,0.5,38.3428,-87.57
914,439495,72839,0.0,38.35,-87.57
1726,444146,73451,1.06,40.1,-87.17
1727,444150,73451,0.69,39.52,-87.12
1728,444151,73451,0.69,40.19,-86.98
1729,444159,73451,0.87,39.21,-86.87
1730,444172,73451,0.69,38.66,-87.17
1731,456377,73451,3.0,39.03,-86.8741
1732,456378,73451,1.76,38.66,-87.14
1733,456379,73451,0.88,38.84,-86.99
1734,456395,73451,0.87,39.39,-86.56
1735,456438,73451,0.53,40.48,-86.39
1736,456442,73451,0.69,40.54,-86.52
1737,456448,73451,0.44,39.6172,-86.5227
1738,456452,73451,0.63,39.7017,-86.4584
1739,456468,73451,1.17,39.6138,-86.4427
1740,456469,73451,0.87,39.01,-86.54
1741,456471,73451,0.87,39.84,-86.39
1742,456475,73451,1.26,39.99,-86.33
1743,456478,73451,0.0,40.13,-86.22
1744,456481,73451,0.87,40.06,-86.03
1745,456483,73451,0.53,40.13,-86.03
1746,456504,73451,3.07,39.6511,-86.0223
1747,456523,73451,3.05,40.3194,-85.976
1748,456529,73451,1.38,39.95,-86.02
1749,456537,73451,1.04,39.9586,-86.1661
1750,456544,73451,0.26,40.1014,-85.7346
1751,456552,73451,1.38,39.42,-85.72
1752,456556,73451,1.94,40.092,-85.5668
1753,456560,73451,0.69,39.61,-85.45
1754,456564,73451,3.0,39.18,-85.636
1755,457128,73451,1.36,39.8483,-86.7255
1756,457128,73451,0.51,39.8547,-86.7075
1757,457133,73451,0.91,39.8734,-86.6666
1758,457133,73451,0.84,39.8746,-86.6646
3016,437876,72573,0.0,38.52,-87.52
4488,441392,73088,2.43,38.3652,-87.7366
4612,441392,73088,1.87,38.304,-87.7794
4613,441392,73088,2.74,38.3196,-87.8281
4614,441396,73088,0.54,38.1335,-87.9389
4615,441396,73088,1.04,38.1444,-87.9246
4616,441396,73088,0.92,38.1405,-87.9196
4617,441396,73088,1.75,38.1049,-87.934
4618,441396,73088,1.99,38.1065,-87.9511
4619,441402,73088,0.0,38.5,-87.28
4620,441402,73088,1.25,38.5086,-87.3005
4621,441402,73088,3.83,38.5407,-87.2318
4622,441402,73088,4.67,38.5419,-87.2122
4623,441410,73088,0.9,38.4908,-87.5392
4624,441410,73088,1.73,38.5022,-87.5152
4625,441410,73088,1.54,38.4945,-87.4975
4626,441410,73088,1.27,38.4873,-87.5085
4627,441410,73088,2.55,38.4272,-87.6263
4628,441410,73088,3.88,38.427,-87.6671
5584,443661,73398,1.04,41.091,-84.8137
5585,443661,73398,3.5,41.2044,-84.812
5586,443661,73398,4.53,41.1605,-85.3337
5587,443661,73398,1.59,41.0195,-85.336
5588,443663,73398,2.55,41.1739,-85.3452
5589,443663,73398,4.19,41.0195,-85.336
5590,443663,73398,2.63,41.0332,-85.683
5591,443663,73398,0.58,41.1717,-85.6278
5592,443666,73398,4.12,41.2602,-85.661
5593,443666,73398,0.19,41.2208,-85.8534
5594,443666,73398,1.3,41.1773,-86.0529
5595,443666,73398,2.84,41.0814,-86.0545
5596,443666,73398,0.82,41.0759,-86.0148
5597,443666,73398,3.11,41.036,-86.0131
5598,443666,73398,5.45,41.0704,-85.653
5599,455983,73398,2.87,40.9633,-86.1844
5600,455984,73398,1.71,41.04,-86.03
5601,455985,73398,0.87,40.74,-86.74
5602,455986,73398,0.52,40.8,-86.79
5603,457365,73398,3.69,41.1708,-86.4657
5604,457365,73398,3.11,41.1724,-86.0781
5605,457365,73398,2.36,41.0802,-86.0211
5606,457365,73398,2.85,41.0418,-85.9464
5607,457365,73398,4.34,41.0006,-85.9486
5608,457365,73398,0.66,40.9974,-86.1678
5609,457365,73398,5.93,40.91,-86.1695
5610,457365,73398,4.46,40.91,-86.4671
5611,457374,73398,6.39,41.1701,-86.9281
5612,457374,73398,2.25,41.1713,-86.4673
5613,457374,73398,3.02,40.9099,-86.4686
5614,457374,73398,5.58,40.913,-86.9296
5615,457381,73398,1.07,40.91,-86.9855
5616,457381,73398,1.78,40.7243,-86.9812
5617,457381,73398,0.68,40.7169,-86.7577
5618,457381,73398,0.74,40.7393,-86.7484
5619,457381,73398,2.38,40.7356,-86.5822
5620,457381,73398,3.56,40.9101,-86.5831
5813,441392,73088,1.57,38.3942,-87.7581
5814,441392,73088,1.0,38.4087,-87.7447
5815,441392,73088,1.86,38.4162,-87.7025
6170,455979,75542,0.87,40.63,-84.94
6171,455980,75542,0.0,40.78,-86.27
6172,455981,75542,0.69,40.66,-86.15
6423,429680,71421,0.48,41.4944,-87.5244
6424,429681,71421,0.97,41.5536,-87.4519
6425,429682,71421,0.36,41.5757,-87.176
6426,429683,71421,1.0,41.6103,-87.0644
6427,429684,71421,2.45,41.6257,-87.1333
6646,456586,75621,0.26,38.6808,-87.5248
7246,455003,75314,3.3,40.8224,-86.3745
7247,455003,75314,3.67,40.8237,-86.5345
7248,455003,75314,1.91,40.8694,-86.5366
7249,455003,75314,0.07,40.871,-86.3704
7250,455006,75314,0.52,41.2,-85.71
7759,455504,75432,1.17,38.6558,-87.0916
7760,455504,75432,1.14,38.6557,-87.0906
7761,455504,75432,1.22,38.6544,-87.0904
7762,455504,75432,1.24,38.6544,-87.0915
7875,455926,75465,0.29,40.8662,-86.0775
7876,455927,75465,1.38,40.87,-85.6
7877,455928,75465,1.22,40.868,-85.497
7878,455929,75465,0.85,40.878,-85.4961
7879,455931,75465,1.21,40.918,-85.397
7880,455933,75465,3.21,40.6557,-85.6013
7881,455935,75465,3.12,40.6551,-85.6133
7884,455668,75467,0.0,38.05,-87.27
8279,452650,74858,0.54,38.33,-86.46
8280,452651,74858,0.0,38.5,-86.02
8281,452652,74858,0.0,38.47,-85.95
8282,452653,74858,0.88,38.21,-86.13
8283,452658,74858,0.0,38.32,-85.87
9216,455631,75458,1.1,40.4048,-85.824
9858,451905,74745,1.52,37.9584,-87.6752
9859,453701,74745,0.0,38.1,-87.48
9860,453701,74745,4.34,37.9345,-87.4951
9861,453701,74745,1.37,37.968,-87.605
9862,453701,74745,0.68,38.0816,-87.5624
9863,453703,74745,0.0,37.95,-87.42
9864,453703,74745,1.02,37.9447,-87.4374
9865,453703,74745,1.64,37.9699,-87.4362
9866,453703,74745,1.54,37.9721,-87.4158
9867,453707,74745,0.0,38.17,-87.78
9868,453721,74745,0.0,38.33,-87.45
9869,453723,74745,2.64,38.02,-87.3
9870,453724,74745,3.91,37.9442,-87.4683
9883,451917,74749,2.89,39.6815,-84.8157
11044,461028,75132,0.87,40.94,-87.19
11045,461028,75132,0.78,40.9416,-87.19
11046,461028,75132,0.59,40.9416,-87.1789
11047,461028,75132,0.69,40.94,-87.1789
11048,461029,75132,1.81,40.9592,-87.3125
11281,423603,70537,1.38,41.7,-86.0
11282,423604,70537,0.52,41.68,-85.98
11283,423605,70537,0.86,41.21,-86.11
11625,455955,75542,0.0,40.78,-86.27
11626,455956,75542,0.69,40.66,-86.15
11627,455957,75542,0.69,40.66,-86.1
11628,455958,75542,0.0,41.53,-86.43
11629,455959,75542,0.0,41.47,-86.38
11630,455960,75542,0.0,41.3,-86.12
11631,455961,75542,2.7,40.99,-85.47
11632,455962,75542,3.12,41.1,-85.18
11633,455963,75542,3.33,41.11,-85.2
11634,455964,75542,2.95,41.1,-85.2
11635,455965,75542,0.87,41.09,-85.26
11636,455966,75542,0.69,40.66,-84.95
11637,455967,75542,0.87,40.59,-84.96
11638,455976,75542,0.69,41.26,-85.98
11639,455977,75542,0.87,41.09,-85.31
11640,455978,75542,4.32,41.22,-85.3
11752,429741,71469,0.24,39.9034,-84.9491
11805,429278,71400,0.0,38.13,-87.93
11806,429278,71400,0.58,38.1343,-87.9392
11807,429278,71400,0.95,38.1432,-87.9248
11808,429278,71400,0.84,38.1398,-87.9208
11809,429279,71400,1.28,37.938,-87.4021
11810,429279,71400,2.33,37.9324,-87.3835
11811,429279,71400,2.32,37.9376,-87.3805
11812,429279,71400,1.42,37.9425,-87.3957
11813,429280,71400,0.0,37.93,-87.9
11814,429280,71400,1.21,37.9171,-87.915
11815,429280,71400,0.99,37.9175,-87.9088
11816,429280,71400,0.42,37.9242,-87.8976
11817,429281,71400,2.03,38.3907,-87.583
11818,429281,71400,2.35,38.3917,-87.5559
11819,429281,71400,1.57,38.4059,-87.5573
11820,429281,71400,0.82,38.4082,-87.5782
11953,456570,75618,0.79,40.277,-85.8419
11954,456574,75618,1.74,40.25,-85.77
11955,456578,75618,1.9,40.2563,-86.0681
11956,456578,75618,2.02,40.2541,-86.0678
11957,456578,75618,2.08,40.2541,-86.0702
11958,456578,75618,1.97,40.2562,-86.0707
12161,454969,75305,0.52,41.75,-86.11
12464,461029,75132,0.69,40.9597,-87.2768
12708,461029,75132,0.61,40.9417,-87.2763
12709,461029,75132,1.81,40.9417,-87.3128
12720,454156,75136,1.48,41.6,-87.34
13932,427789,71202,1.66,39.6505,-86.1017
13933,427792,71202,1.38,39.6198,-86.1964
13934,427793,71202,0.59,39.6282,-86.1232
13935,432270,71202,0.0,40.22,-85.77
13936,432270,71202,0.11,40.2202,-85.768
13937,432270,71202,0.13,40.2188,-85.7681
13938,432270,71202,0.08,40.2189,-85.77
13939,432271,71202,1.77,40.155,-85.6928
13940,432271,71202,1.81,40.1553,-85.6888
13941,432271,71202,1.37,40.1487,-85.6886
13942,432271,71202,1.49,40.149,-85.6933
13943,432272,71202,1.59,39.7063,-86.3713
13944,432272,71202,1.58,39.709,-86.3728
13945,432272,71202,1.49,39.7091,-86.3746
13946,432272,71202,1.47,39.7063,-86.3735
13947,432284,71202,0.61,38.9227,-86.5135
13948,432284,71202,0.4,38.9235,-86.506
13949,432284,71202,0.39,38.9284,-86.507
13950,432284,71202,0.36,38.9277,-86.514
13951,427816,71206,0.32,39.4542,-87.3025
13952,427817,71206,1.66,40.0479,-86.9211
13953,427818,71206,0.52,39.1449,-86.6129
13954,427819,71206,0.87,39.64,-86.84
13955,427820,71206,0.53,40.28,-86.04
13956,427822,71206,0.64,40.275,-86.0397
13957,427830,71206,1.74,39.82,-86.37
13958,427831,71206,0.87,39.12,-86.59
13959,427832,71206,3.5,39.35,-86.56
13960,427833,71206,1.28,38.81,-86.95
13961,432273,71206,0.54,38.68,-87.51
13962,432274,71206,0.6,38.7734,-87.3073
13963,432275,71206,3.18,40.61,-86.6
13964,432276,71206,2.82,38.82,-87.06
13965,432277,71206,1.95,39.1002,-86.7446
13966,432278,71206,0.69,40.26,-85.68
13967,432279,71206,1.75,39.9124,-86.0212
13968,432280,71206,0.87,39.44,-85.99
13969,432281,71206,2.11,39.49,-85.88
13970,432282,71206,1.48,40.01,-85.49
13971,432283,71206,2.0,39.1005,-86.7436
14280,433354,71945,0.69,37.9404,-87.4165
14281,433354,71945,2.1,37.9336,-87.3875
14282,433354,71945,1.98,37.9385,-87.3866
14283,433354,71945,1.16,37.9433,-87.4005
14284,433355,71945,0.0,37.93,-87.9
14285,433355,71945,0.8,37.9198,-87.9071
14286,433355,71945,1.29,37.9158,-87.9172
14287,433355,71945,0.56,37.9252,-87.9083
14511,421949,70269,0.37,38.1229,-85.9142
14512,421949,70269,0.87,38.1247,-85.9052
14513,421967,70269,2.25,38.6116,-86.6098
14514,421967,70269,2.46,38.6131,-86.6031
14515,421970,70269,1.04,38.5939,-86.0375
14516,422376,70269,3.34,38.03,-86.74
14517,422378,70269,1.76,38.48,-85.92
14518,422379,70269,0.69,38.54,-85.67
14861,435191,72157,0.69,38.56,-86.47
14862,435192,72157,0.0,38.6,-86.1
14863,435193,72157,0.0,38.58,-85.98
14864,435194,72157,0.88,38.38,-86.34
14865,435195,72157,0.0,38.32,-85.87
14866,435196,72157,0.0,38.6,-86.68
14867,435197,72157,0.0,38.6,-86.68
15181,424821,70737,0.0,38.35,-87.57
15182,424822,70737,1.16,38.0442,-87.51
15183,424823,70737,2.18,37.88,-87.09
15468,433630,71995,3.66,39.8192,-86.6756
15469,433643,71995,2.14,39.91,-86.31
15470,433654,71995,0.69,40.11,-86.78
15471,433668,71995,1.31,39.9269,-86.1071
15472,433691,71995,1.19,40.4766,-86.1078
15473,433692,71995,1.07,39.47,-87.38
15474,433693,71995,0.0,39.47,-87.4
15475,433694,71995,1.27,39.48,-87.38
15476,433697,71995,0.53,39.53,-87.38
15477,433702,71995,1.48,40.38,-86.81
15478,433703,71995,1.38,40.4,-86.75
15479,433704,71995,0.53,39.87,-86.46
15480,433706,71995,0.53,39.87,-86.46
15481,433709,71995,0.87,39.84,-86.39
15482,433711,71995,1.06,39.85,-86.38
15483,433712,71995,1.06,39.85,-86.38
15484,433713,71995,2.76,39.92,-86.23
15485,433714,71995,1.5,39.927,-86.158
15486,433715,71995,1.06,39.92,-86.15
15487,433716,71995,1.26,39.97,-86.11
15488,433717,71995,1.26,39.97,-86.11
15489,433718,71995,1.26,39.97,-86.11
15490,433719,71995,1.38,39.95,-86.02
15491,433720,71995,1.26,39.97,-86.11
15492,433721,71995,2.59,40.0009,-85.9507
15493,433722,71995,1.26,39.97,-86.11
15494,433723,71995,2.11,39.95,-86.08
15495,433724,71995,1.38,39.95,-86.02
15496,433725,71995,2.14,40.02,-86.01
15497,433726,71995,2.06,39.9777,-85.9825
15498,433727,71995,1.38,39.95,-86.02
15499,433728,71995,1.1,39.959,-86.705
15500,433729,71995,0.0,39.92,-86.8
15501,433730,71995,0.53,40.08,-85.49
15502,433731,71995,0.87,40.17,-85.39
15503,433732,71995,0.69,40.19,-85.27
15504,433733,71995,0.69,40.13,-85.3
15505,433734,71995,0.69,40.19,-85.2
15506,433823,71995,1.73,40.21,-86.34
15507,433840,71995,0.71,40.4614,-86.6272
15508,433840,71995,1.07,40.463,-86.6382
15509,433840,71995,0.99,40.4669,-86.6384
15510,433840,71995,0.44,40.4684,-86.6281
15511,433847,71995,2.1,40.3886,-86.5815
15512,433847,71995,2.05,40.3888,-86.5802
15513,433847,71995,1.99,40.3873,-86.5801
15514,433847,71995,2.07,40.3874,-86.582
15515,433876,71995,0.06,40.1299,-86.6011
15516,433876,71995,0.01,40.1299,-86.6
15517,433876,71995,0.07,40.1291,-86.5997
15518,433876,71995,0.07,40.1291,-86.6008
15519,433878,71995,1.38,40.24,-85.37
15665,422502,70344,5.11,37.9079,-87.5295
15666,429126,70344,1.83,38.1021,-87.6252
15667,429126,70344,1.14,38.1038,-87.6461
15668,429126,70344,1.45,38.0993,-87.6452
15669,429126,70344,1.93,38.0994,-87.6259
15670,429130,70344,0.0,38.05,-87.37
15671,429130,70344,1.6,38.0613,-87.3956
15672,429130,70344,2.29,38.0519,-87.4182
15673,429130,70344,1.09,38.0319,-87.4168
15709,437877,72573,1.48,38.61,-87.17
15710,437878,72573,1.75,39.03,-85.92
15711,437879,72573,0.54,38.68,-87.51
15712,437880,72573,2.37,38.6461,-87.5269
15713,437886,72573,0.54,38.68,-87.51
15714,437887,72573,0.69,39.19,-87.23
15715,437888,72573,3.62,39.35,-86.2
15716,437921,72574,1.95,39.1766,-86.2704
15717,437931,72574,0.54,39.2,-86.24
15718,437934,72574,3.38,39.24,-86.2
15719,437936,72574,0.87,39.31,-86.11
15720,437940,72574,1.74,39.49,-86.08
15721,437942,72574,0.87,39.49,-86.06
15722,437943,72574,1.48,39.5,-86.04
15723,437944,72574,0.87,39.49,-86.06
15724,437945,72574,0.46,39.4823,-86.0582
15725,437965,72574,0.56,39.6661,-85.9393
15726,437966,72574,0.0,39.92,-86.8
15727,437967,72574,2.34,39.938,-86.7051
15728,437969,72574,0.87,40.01,-86.71
15729,437973,72574,1.63,39.9965,-86.7162
15730,437975,72574,0.53,40.13,-86.61
15731,437978,72574,0.53,40.13,-86.61
15948,435198,72157,2.34,38.8,-85.38
16312,435199,72157,0.69,38.56,-86.47
16313,435200,72157,0.69,38.56,-86.47
16314,435201,72157,0.0,38.48,-86.32
16321,435208,72159,3.08,38.2239,-86.5863
16322,435208,72159,2.85,38.2258,-86.5822
16323,435208,72159,2.75,38.2237,-86.58
16324,435208,72159,3.11,38.2224,-86.5865
16325,435209,72159,0.0,38.3,-85.97
16326,435210,72159,0.54,38.33,-86.46
16764,442075,73191,4.0,40.9522,-87.1408
16765,442078,73191,0.0,41.13,-87.45
16786,442124,73195,0.0,41.68,-87.5
17013,430080,71530,1.73,40.4164,-85.6026
17014,430080,71530,1.11,40.4159,-85.5904
17015,430080,71530,0.87,40.4268,-85.5838
17016,430080,71530,1.26,40.4285,-85.5913
17875,442125,73195,0.0,41.58,-87.2
17884,435613,72241,1.35,37.9377,-87.4007
17885,435613,72241,1.35,37.9424,-87.3972
17886,435613,72241,2.28,37.9377,-87.3812
17887,435613,72241,2.17,37.9358,-87.3844
17888,435614,72241,0.93,37.9205,-87.9121
17889,435614,72241,0.87,37.9191,-87.9081
17890,435614,72241,0.74,37.9063,-87.919
17891,435614,72241,0.8,37.9098,-87.9223
17892,435615,72241,1.16,38.5103,-87.297
17893,435615,72241,1.88,38.5229,-87.2613
17894,435615,72241,1.43,38.5174,-87.2656
17895,435615,72241,0.86,38.5057,-87.294
17896,435616,72241,0.98,38.4918,-87.5403
17897,435616,72241,1.38,38.4892,-87.5526
17898,435616,72241,1.32,38.4882,-87.5521
17899,435616,72241,0.92,38.4908,-87.5398
18494,419510,69934,0.54,38.3,-86.96
18495,419510,69934,0.56,38.3002,-86.9604
18496,419510,69934,0.56,38.2999,-86.9604
18497,419510,69934,0.54,38.2998,-86.96
19159,447507,73958,0.47,40.129,-86.2288
19160,447507,73958,0.51,40.1266,-86.2286
19161,447507,73958,0.42,40.1274,-86.2272
19162,447508,73958,1.05,40.2827,-85.841
19163,447508,73958,1.1,40.2829,-85.8424
19164,447508,73958,1.05,40.2819,-85.8423
19165,447508,73958,1.0,40.2819,-85.8408
19166,447509,73958,1.05,40.2827,-85.841
19167,447509,73958,1.1,40.2829,-85.8424
19168,447509,73958,1.05,40.2819,-85.8423
