,Unnamed: 0,DRUNK_DR,FATALS,LATITUDE,LONGITUD,STATE,DATE
3653,14414,0.0,1.0,39.90410833,-85.25278889,18.0,2005-08-13
3654,14415,2.0,2.0,38.10535278,-87.92043333,18.0,2005-08-13
3655,14416,0.0,1.0,38.96615556,-85.80720278,18.0,2005-08-15
3663,14424,1.0,1.0,39.02362222,-87.13847778,18.0,2005-08-01
3668,14429,0.0,1.0,39.55502778,-84.94868889,18.0,2005-08-21
3672,14433,1.0,1.0,38.07322222,-87.64186111,18.0,2005-08-27
3673,14434,0.0,1.0,39.99093056,-85.92021944,18.0,2005-08-29
3676,14437,0.0,1.0,38.28118889,-85.86340556,18.0,2005-08-03
3677,14438,0.0,1.0,39.76000833,-86.10198056,18.0,2005-08-08
3683,14444,0.0,1.0,39.90155278,-85.7106,18.0,2005-08-27
3686,14447,1.0,1.0,39.272675,-85.57488611,18.0,2005-09-03
3688,14449,1.0,1.0,39.90368333,-84.94161111,18.0,2005-08-04
3689,14450,0.0,1.0,39.8925,-84.89571389,18.0,2005-08-06
3690,14451,1.0,1.0,39.83593611,-84.81963333,18.0,2005-08-07
3694,14455,2.0,1.0,38.72658611,-85.78316111,18.0,2005-08-19
3695,14456,0.0,1.0,38.68356944,-87.46297222,18.0,2005-08-28
3697,14458,0.0,1.0,39.95398056,-85.90605833,18.0,2005-09-02
3698,14459,0.0,1.0,39.63504444,-86.15839167,18.0,2005-09-03
3702,14463,0.0,1.0,38.34621389,-86.10096389,18.0,2005-09-05
3703,14464,1.0,1.0,38.58448611,-85.58824444,18.0,2005-09-06
3704,14465,0.0,1.0,39.60624722,-86.12831111,18.0,2005-09-07
3708,14469,0.0,1.0,38.889325,-85.81868889,18.0,2005-09-07
3709,14470,1.0,1.0,39.48800833,-86.01540556,18.0,2005-09-10
3710,14471,0.0,1.0,39.57915556,-86.40278056,18.0,2005-09-13
3712,14473,0.0,1.0,38.45526389,-87.09319722,18.0,2005-09-16
3714,14475,0.0,1.0,39.70938889,-86.26423056,18.0,2005-09-06
3715,14476,0.0,1.0,39.5672,-85.99464167,18.0,2005-09-10
3716,14477,0.0,1.0,39.71450278,-86.26122778,18.0,2005-09-11
3719,14480,0.0,1.0,38.97617778,-86.92686944,18.0,2005-09-09
3723,14484,0.0,1.0,39.43091111,-87.32518056,18.0,2005-09-17
3724,14485,0.0,1.0,39.43110556,-87.40123333,18.0,2005-09-20
3729,14490,0.0,1.0,38.97428889,-85.11636667,18.0,2005-09-21
3736,14497,1.0,1.0,38.61145,-86.61531667,18.0,2005-09-24
3740,14501,0.0,1.0,39.13076667,-85.95774722,18.0,2005-09-13
3743,14504,0.0,1.0,39.85234167,-85.257,18.0,2005-09-23
3745,14506,0.0,1.0,39.19593333,-86.13951667,18.0,2005-04-30
3748,14509,1.0,2.0,39.8022,-86.12383611,18.0,2005-08-20
3750,14511,0.0,1.0,39.96693611,-87.20965556,18.0,2005-09-02
3751,14512,1.0,1.0,39.90609167,-86.15795556,18.0,2005-09-03
3752,14513,0.0,1.0,39.83911667,-86.18769167,18.0,2005-09-03
3753,14514,1.0,1.0,39.73581111,-86.13965278,18.0,2005-09-05
3754,14515,1.0,1.0,39.84035833,-86.05501944,18.0,2005-09-05
3757,14518,1.0,1.0,38.22932778,-86.13579167,18.0,2005-09-14
3760,14521,1.0,1.0,38.99454444,-86.69671944,18.0,2005-09-18
3761,14522,0.0,1.0,39.67031944,-86.36535,18.0,2005-09-20
3762,14523,0.0,1.0,39.90893889,-86.14584167,18.0,2005-09-23
3765,14526,1.0,1.0,39.82533056,-85.70516389,18.0,2005-09-25
3766,14527,1.0,2.0,39.76493611,-86.14275556,18.0,2005-09-27
3769,14530,1.0,1.0,39.45338611,-86.79056389,18.0,2005-10-01
3770,14531,0.0,1.0,38.27036111,-86.920975,18.0,2005-10-13
3773,14534,0.0,1.0,39.82711667,-84.84222222,18.0,2005-10-07
3775,14536,0.0,1.0,39.60799167,-85.425125,18.0,2005-06-02
3776,14537,0.0,1.0,39.54748333,-85.31743889,18.0,2005-07-01
3777,14538,0.0,1.0,39.66160278,-86.10391667,18.0,2005-09-01
3780,14541,0.0,1.0,39.90332222,-85.13299444,18.0,2005-09-11
3781,14542,0.0,1.0,37.96366389,-87.52265833,18.0,2005-09-22
3784,14545,0.0,1.0,39.64815556,-87.43626667,18.0,2005-10-06
3786,14547,1.0,2.0,39.89245833,-86.54218611,18.0,2005-10-08
3787,14548,0.0,1.0,37.85335833,-86.62541111,18.0,2005-10-10
3789,14550,0.0,1.0,38.66281944,-87.53091944,18.0,2005-09-17
3790,14551,0.0,1.0,39.06384722,-85.20040833,18.0,2005-10-15
3793,14554,0.0,1.0,39.83181667,-85.2625,18.0,2005-10-03
3794,14555,0.0,1.0,39.53796389,-87.06466111,18.0,2005-10-14
3795,14556,0.0,1.0,39.5256,-85.73762222,18.0,2005-09-11
3796,14557,1.0,1.0,39.91969444,-86.137125,18.0,2005-09-17
3798,14559,0.0,1.0,39.85776944,-86.24046389,18.0,2005-10-04
3800,14561,0.0,1.0,39.20255556,-85.16985278,18.0,2005-10-15
3801,14562,1.0,1.0,39.31600556,-85.36668611,18.0,2005-10-17
3805,14566,1.0,1.0,39.779675,-86.26659722,18.0,2005-09-04
3806,14567,0.0,1.0,39.277325,-87.259025,18.0,2005-10-14
3810,14571,0.0,1.0,37.92768611,-87.2971,18.0,2005-09-23
3813,14574,2.0,1.0,39.77514444,-86.52401667,18.0,2005-10-11
3815,14576,0.0,1.0,38.46799167,-85.94703056,18.0,2005-10-15
3816,14577,0.0,1.0,39.59563056,-85.435225,18.0,2005-10-17
3817,14578,0.0,1.0,39.56292222,-87.43709722,18.0,2005-10-20
3818,14579,0.0,1.0,38.96630278,-85.84335556,18.0,2005-10-22
3819,14580,1.0,1.0,38.26395556,-86.35065833,18.0,2005-09-02
3821,14582,0.0,1.0,38.30608611,-86.95511667,18.0,2005-10-20
3822,14583,0.0,1.0,38.70103889,-86.88686667,18.0,2005-10-24
3826,14587,0.0,1.0,39.21529444,-87.33882222,18.0,2005-10-20
3827,14588,0.0,1.0,39.15764722,-86.33825833,18.0,2005-07-28
3828,14589,0.0,1.0,39.19238611,-86.19753056,18.0,2005-09-07
3831,14592,0.0,1.0,39.31283611,-85.721375,18.0,2005-10-31
3840,14601,0.0,1.0,39.31023333,-87.29623333,18.0,2005-10-31
3841,14602,0.0,1.0,39.86016667,-86.27071667,18.0,2005-10-24
3842,14603,1.0,1.0,38.027425,-87.43649444,18.0,2005-08-06
3845,14606,0.0,1.0,39.9835,-86.39844444,18.0,2005-10-01
3851,14612,0.0,1.0,39.67685278,-86.26934444,18.0,2005-10-15
3853,14614,0.0,1.0,39.47814444,-86.01228333,18.0,2005-10-16
3855,14616,0.0,1.0,39.23403889,-85.74955,18.0,2005-10-17
3857,14618,0.0,1.0,39.868725,-86.11752222,18.0,2005-10-18
3858,14619,0.0,1.0,38.203675,-86.40573056,18.0,2005-10-19
3861,14622,0.0,1.0,38.28637778,-85.88113333,18.0,2005-10-23
3866,14627,0.0,1.0,39.32308889,-85.20864167,18.0,2005-10-29
3867,14628,0.0,1.0,39.80015,-86.01564444,18.0,2005-10-29
3872,14633,0.0,1.0,39.0873,-86.68226389,18.0,2005-10-31
3873,14634,1.0,1.0,39.53592778,-86.03545833,18.0,2005-11-04
3875,14636,0.0,1.0,39.98308333,-86.39803056,18.0,2005-11-05
3876,14637,0.0,1.0,39.95046667,-86.92143056,18.0,2005-09-01
3877,14638,0.0,1.0,39.84992222,-86.27608611,18.0,2005-10-30
3878,14639,0.0,1.0,39.78869444,-85.68881944,18.0,2005-11-07
3879,14640,0.0,1.0,39.81966389,-86.68680278,18.0,2005-08-12
3881,14642,0.0,1.0,38.42578333,-85.80829722,18.0,2005-11-02
3882,14643,0.0,1.0,38.48303056,-85.76291944,18.0,2005-11-04
3883,14644,1.0,1.0,39.31808056,-85.95224167,18.0,2005-11-12
3886,14647,0.0,1.0,39.50711111,-87.18712222,18.0,2005-11-15
3888,14649,0.0,1.0,39.87115556,-85.82327778,18.0,2005-11-07
3889,14650,0.0,1.0,38.98581111,-85.61160833,18.0,2005-11-08
3890,14651,0.0,1.0,39.74222778,-85.89584722,18.0,2005-11-15
3891,14652,0.0,1.0,39.27535,-86.77819444,18.0,2005-11-15
3893,14654,0.0,1.0,39.18623056,-87.30314444,18.0,2005-09-04
3894,14655,0.0,1.0,39.66489444,-86.12701944,18.0,2005-11-05
3896,14657,0.0,1.0,38.84520556,-87.06002222,18.0,2005-11-17
3898,14659,0.0,1.0,38.64695833,-87.52576111,18.0,2005-11-23
3903,14664,0.0,1.0,39.36769444,-85.77028333,18.0,2005-10-25
3907,14668,0.0,1.0,39.30131667,-85.96586667,18.0,2005-11-29
3916,14677,0.0,1.0,39.42188611,-86.33595,18.0,2005-11-30
3922,14683,0.0,2.0,39.51500278,-87.1507,18.0,2005-12-03
3925,14686,0.0,2.0,38.12688889,-86.00463056,18.0,2005-11-23
3928,14689,0.0,1.0,39.96687222,-86.84856111,18.0,2005-11-30
3929,14690,1.0,1.0,39.81334167,-86.13119722,18.0,2005-10-16
3934,14695,0.0,1.0,39.05284722,-84.89783611,18.0,2005-12-10
3936,14697,1.0,1.0,39.50685278,-86.07004722,18.0,2005-11-25
3938,14699,0.0,2.0,38.63881944,-87.14467222,18.0,2005-12-10
3944,14705,0.0,1.0,39.79930278,-86.03439167,18.0,2005-12-11
3949,14710,0.0,1.0,39.44001389,-86.42813889,18.0,2005-06-13
3953,14714,0.0,1.0,38.92235,-84.89763333,18.0,2005-11-23
3954,14715,1.0,1.0,38.33816667,-85.94648333,18.0,2005-11-27
3956,14717,0.0,1.0,39.77382778,-86.22803056,18.0,2005-12-11
3959,14720,0.0,1.0,39.95573056,-86.06020556,18.0,2005-12-14
3964,14725,1.0,1.0,39.54621667,-86.24124722,18.0,2005-12-17
3965,14726,0.0,2.0,39.61366667,-86.21399444,18.0,2005-12-17
3966,14727,0.0,1.0,38.65515,-87.101125,18.0,2005-12-22
3975,14736,1.0,1.0,39.56265278,-85.79543611,18.0,2005-11-24
3978,14739,0.0,2.0,39.54056389,-85.70346389,18.0,2005-12-25
3981,14742,0.0,1.0,39.90835278,-86.72840278,18.0,2005-12-29
3983,14744,0.0,1.0,38.15806667,-87.29116944,18.0,2005-12-24
3988,14749,1.0,1.0,37.92998611,-88.00050278,18.0,2005-12-20
3989,14750,1.0,1.0,39.35140278,-85.44255833,18.0,2005-10-16
3990,14751,0.0,1.0,39.68027222,-85.97081944,18.0,2005-12-03
3991,14752,1.0,1.0,39.89064444,-86.03305278,18.0,2005-12-17
3992,14753,0.0,1.0,39.85858333,-86.17412222,18.0,2005-12-18
3994,14755,0.0,1.0,39.91902778,-85.06872222,18.0,2005-12-28
3996,14757,2.0,1.0,37.92848056,-87.92131111,18.0,2005-11-21
3999,14760,0.0,1.0,39.77064722,-86.07361944,18.0,2005-12-12
4001,14762,0.0,1.0,39.48023056,-87.40713056,18.0,2005-12-07
4002,14763,0.0,1.0,39.46748889,-85.47868056,18.0,2005-12-19
4004,13797,0.0,1.0,39.33758611,-85.43827778,18.0,2006-01-01
4005,13798,0.0,1.0,39.312825,-85.55566111,18.0,2006-01-01
4007,13800,0.0,1.0,39.03467222,-87.18042778,18.0,2006-01-03
4008,13801,0.0,1.0,39.13133333,-85.95815833,18.0,2006-01-08
4009,13802,0.0,1.0,38.35572778,-87.64067222,18.0,2006-01-08
4011,13804,0.0,1.0,39.99025833,-85.44281944,18.0,2006-01-09
4016,13809,0.0,1.0,38.72327222,-86.4145,18.0,2006-01-12
4017,13810,0.0,1.0,39.16155556,-85.61220278,18.0,2006-01-15
4018,13811,0.0,1.0,39.05294167,-87.03645556,18.0,2006-01-17
4019,13812,0.0,1.0,39.49114167,-86.15781667,18.0,2006-01-17
4021,13814,0.0,1.0,38.12644167,-87.84918056,18.0,2006-01-17
4024,13817,0.0,1.0,39.61044722,-86.07276944,18.0,2006-01-18
4025,13818,0.0,1.0,39.85365278,-86.21196111,18.0,2006-01-21
4026,13819,0.0,1.0,37.94011111,-87.54426389,18.0,2006-01-23
4027,13820,0.0,1.0,39.24810833,-85.66914444,18.0,2006-01-25
4028,13821,0.0,1.0,39.35623611,-86.39208333,18.0,2006-01-25
4032,13825,1.0,1.0,39.88215556,-86.24086111,18.0,2006-01-28
4035,13828,0.0,1.0,38.98990278,-85.90794167,18.0,2006-01-31
4036,13829,0.0,1.0,39.87295833,-86.32637222,18.0,2006-01-09
4039,13832,0.0,1.0,38.31068056,-87.134025,18.0,2006-02-02
4045,13838,0.0,1.0,39.13861111,-86.49654444,18.0,2006-02-08
4046,13839,0.0,1.0,39.23192778,-85.896575,18.0,2006-02-09
4047,13840,0.0,1.0,38.08561667,-87.49485833,18.0,2006-02-11
4051,13844,2.0,1.0,38.40126389,-87.06626667,18.0,2006-01-14
4052,13845,0.0,1.0,38.23037778,-86.25389167,18.0,2006-02-16
4056,13849,1.0,1.0,39.94702222,-85.27082778,18.0,2006-02-19
4058,13851,1.0,1.0,38.67225833,-85.52544444,18.0,2006-02-16
4059,13852,1.0,1.0,39.18509167,-86.53774722,18.0,2006-01-22
4060,13853,0.0,1.0,38.01401944,-87.53918056,18.0,2006-02-07
4061,13854,0.0,1.0,39.92410278,-86.34026944,18.0,2006-02-03
4062,13855,0.0,1.0,39.06610833,-86.15996111,18.0,2006-01-14
4063,13856,0.0,1.0,37.98440833,-87.52928056,18.0,2006-01-19
4066,13859,0.0,1.0,38.12644167,-87.84920278,18.0,2006-02-14
4067,13860,0.0,1.0,39.72935278,-86.32686667,18.0,2006-02-17
4069,13862,0.0,2.0,39.15891111,-85.82781111,18.0,2006-02-23
4072,13865,0.0,1.0,39.39014444,-87.23971944,18.0,2006-02-26
4073,13866,0.0,1.0,39.61748611,-86.36530833,18.0,2006-03-01
4074,13867,1.0,1.0,39.52782222,-87.35400833,18.0,2006-03-03
4079,13872,0.0,1.0,39.77255556,-86.03709444,18.0,2006-02-12
4092,13885,0.0,1.0,39.51133333,-85.73296389,18.0,2006-02-10
4094,13887,0.0,2.0,39.36745278,-85.94270833,18.0,2006-02-12
4095,13888,0.0,1.0,39.95168056,-85.81529167,18.0,2006-02-27
4096,13889,0.0,1.0,39.548325,-86.15864722,18.0,2006-03-03
4097,13890,1.0,1.0,39.54390278,-86.19658333,18.0,2006-03-05
4098,13891,0.0,1.0,38.86327778,-84.79418611,18.0,2006-01-18
4099,13892,1.0,1.0,39.19754444,-86.21630556,18.0,2006-02-10
4100,13893,0.0,1.0,38.80774722,-84.94384444,18.0,2006-03-10
4104,13897,0.0,1.0,38.70814167,-85.54425833,18.0,2006-02-04
4107,13900,1.0,1.0,38.43565278,-85.66108889,18.0,2006-03-16
4110,13903,2.0,1.0,38.30405833,-85.69269167,18.0,2006-03-18
4111,13904,0.0,1.0,39.18714167,-86.63571111,18.0,2006-02-09
4114,13907,1.0,1.0,38.27570556,-85.74775833,18.0,2006-02-25
4119,13912,0.0,1.0,39.01655833,-86.72476667,18.0,2006-03-09
4121,13914,0.0,1.0,39.77036389,-86.07831667,18.0,2006-01-02
4122,13915,0.0,1.0,38.49006944,-87.54213889,18.0,2006-03-24
4128,13921,0.0,1.0,38.60512222,-87.53913611,18.0,2006-03-24
4129,13922,0.0,2.0,39.22822222,-85.98904444,18.0,2006-03-04
4130,13923,1.0,1.0,39.73617778,-86.04355,18.0,2006-03-19
4133,13926,0.0,2.0,38.76184722,-87.37078611,18.0,2006-04-02
4135,13928,0.0,3.0,39.15245278,-86.40039722,18.0,2006-03-15
4136,13929,0.0,1.0,39.34604722,-85.47018611,18.0,2006-03-31
4137,13930,0.0,1.0,39.690225,-85.76398611,18.0,2006-03-31
4138,13931,0.0,1.0,39.43179167,-85.47944722,18.0,2006-04-09
4140,13933,0.0,1.0,39.66431111,-86.15845556,18.0,2006-03-10
4141,13934,1.0,1.0,37.94033611,-86.647225,18.0,2006-04-09
4142,13935,0.0,1.0,38.97214722,-85.31406944,18.0,2006-04-11
4145,13938,1.0,1.0,39.76003056,-86.09975556,18.0,2006-03-26
4146,13939,0.0,2.0,39.788625,-86.180075,18.0,2006-02-28
4150,13943,0.0,1.0,38.76778611,-85.93638611,18.0,2006-01-10
4153,13946,0.0,1.0,39.85495278,-86.12054167,18.0,2006-01-24
4155,13948,0.0,1.0,39.39431944,-86.56361111,18.0,2006-02-01
4157,13950,0.0,1.0,38.73631389,-85.37200278,18.0,2006-01-10
4160,13953,0.0,1.0,38.82873333,-86.50562222,18.0,2006-02-25
4162,13955,0.0,1.0,38.95553889,-85.89594722,18.0,2006-02-27
4163,13956,0.0,1.0,39.75351667,-86.15498611,18.0,2006-01-27
4164,13957,1.0,1.0,39.73246111,-86.03958611,18.0,2006-02-28
4165,13958,1.0,1.0,38.08942222,-86.82044722,18.0,2006-03-11
4166,13959,0.0,2.0,39.83746667,-86.27064167,18.0,2006-02-06
4169,13962,1.0,1.0,39.05617222,-87.19926111,18.0,2006-04-15
4171,13964,0.0,1.0,38.29859722,-86.97243333,18.0,2006-03-28
4172,13965,0.0,1.0,38.958275,-85.83676667,18.0,2006-04-11
4176,13969,0.0,1.0,39.91989444,-86.10659167,18.0,2006-04-18
4177,13970,0.0,1.0,39.0936,-84.86863333,18.0,2006-04-21
4179,13972,0.0,1.0,38.06248611,-87.525925,18.0,2006-04-16
4187,13980,1.0,1.0,39.88768333,-85.30891111,18.0,2006-04-29
4192,13985,1.0,1.0,37.92916667,-87.62978333,18.0,2006-04-15
4193,13986,0.0,1.0,38.29476667,-85.79824444,18.0,2006-03-12
4194,13987,1.0,1.0,39.25113611,-85.98865833,18.0,2006-04-29
4195,13988,1.0,1.0,39.67173056,-85.15275,18.0,2006-04-29
4196,13989,0.0,1.0,37.97844722,-87.57522778,18.0,2006-04-06
4198,13991,0.0,1.0,37.91566667,-87.52973889,18.0,2006-05-04
4200,13993,1.0,1.0,39.93391111,-85.95303056,18.0,2006-05-06
4202,13995,0.0,1.0,38.85476944,-87.43522778,18.0,2006-05-05
4205,13998,0.0,1.0,38.94070556,-85.57167222,18.0,2006-04-24
4206,13999,1.0,1.0,38.70376944,-87.498225,18.0,2006-05-04
4212,14005,0.0,1.0,39.17466667,-84.830175,18.0,2006-05-08
4215,14008,0.0,1.0,39.20350278,-85.95756389,18.0,2006-05-14
4219,14012,1.0,1.0,39.74973056,-86.17708889,18.0,2006-03-25
4221,14014,0.0,1.0,37.93309167,-87.22430278,18.0,2006-05-19
4223,14016,0.0,1.0,39.90031111,-86.04982222,18.0,2006-05-20
4224,14017,0.0,1.0,38.38056389,-85.76863333,18.0,2006-05-21
4225,14018,0.0,1.0,39.76422222,-86.29865833,18.0,2006-03-24
4226,14019,0.0,1.0,38.00395,-87.55522778,18.0,2006-05-05
4227,14020,0.0,1.0,37.96213333,-87.47444167,18.0,2006-05-07
4231,14024,1.0,2.0,39.19942778,-86.07420556,18.0,2006-05-21
4232,14025,1.0,1.0,39.75631389,-86.98625,18.0,2006-05-21
4233,14026,0.0,1.0,39.75871667,-85.13705,18.0,2006-05-22
4234,14027,0.0,1.0,38.40144722,-85.67703889,18.0,2006-05-24
4237,14030,1.0,1.0,37.91859444,-86.67923889,18.0,2006-05-21
4238,14031,0.0,1.0,38.40445833,-85.78773333,18.0,2006-05-22
4241,14034,0.0,1.0,39.92421389,-86.90284167,18.0,2006-05-26
4244,14037,1.0,1.0,38.26808056,-85.74324722,18.0,2006-05-26
4245,14038,0.0,1.0,38.30730278,-85.82248889,18.0,2006-04-30
4246,14039,1.0,1.0,38.55396944,-86.99883333,18.0,2006-05-13
4249,14042,1.0,1.0,39.05260833,-87.18515,18.0,2006-05-21
4250,14043,1.0,1.0,39.87847222,-86.29041667,18.0,2006-05-22
4251,14044,0.0,1.0,39.73242222,-86.03972778,18.0,2006-05-25
4253,14046,0.0,1.0,39.09369444,-84.92160833,18.0,2006-05-29
4254,14047,0.0,1.0,38.41152778,-85.75256944,18.0,2006-05-31
4256,14049,0.0,1.0,39.55721111,-87.32877778,18.0,2006-06-01
4258,14051,1.0,1.0,38.12374444,-87.81455,18.0,2006-06-03
4259,14052,0.0,1.0,39.09638333,-84.85710556,18.0,2006-05-22
4260,14053,1.0,1.0,38.44070278,-86.190875,18.0,2006-05-29
4261,14054,0.0,1.0,38.95613611,-86.26973056,18.0,2006-04-25
4264,14057,1.0,1.0,39.79881944,-86.26509722,18.0,2006-05-15
4265,14058,0.0,1.0,39.78316944,-86.14615,18.0,2006-05-06
4268,14061,1.0,1.0,39.51583889,-86.8888,18.0,2006-06-04
4270,14063,0.0,1.0,39.98252778,-86.40071667,18.0,2006-06-10
4273,14066,0.0,2.0,39.809225,-86.24828056,18.0,2006-05-18
4274,14067,1.0,1.0,38.21555833,-86.10260556,18.0,2006-06-08
4277,14070,2.0,2.0,38.33007778,-87.20115556,18.0,2006-05-16
4282,14075,0.0,1.0,38.61265833,-86.70123056,18.0,2006-06-01
4283,14076,1.0,1.0,38.51883333,-86.01999167,18.0,2006-06-10
4284,14077,0.0,1.0,39.24348333,-85.15138056,18.0,2006-06-12
4287,14080,0.0,1.0,39.78067778,-86.19075278,18.0,2006-02-13
4289,14082,0.0,1.0,39.74250833,-86.22522222,18.0,2006-05-21
4290,14083,0.0,1.0,39.81073333,-86.12159167,18.0,2006-05-22
4291,14084,0.0,1.0,37.90311667,-87.2363,18.0,2006-06-14
4292,14085,1.0,1.0,39.26884722,-85.69139722,18.0,2006-06-17
4293,14086,0.0,1.0,39.07377222,-86.571,18.0,2006-04-12
4294,14087,1.0,1.0,39.27167778,-85.09764167,18.0,2006-06-17
4295,14088,0.0,1.0,38.72615278,-86.48176389,18.0,2006-06-14
4300,14093,0.0,2.0,39.54935556,-85.77172778,18.0,2006-05-03
4301,14094,1.0,1.0,39.58268056,-85.82001667,18.0,2006-05-05
4307,14100,1.0,1.0,39.81185833,-84.98641111,18.0,2006-06-17
4314,14107,0.0,1.0,39.77274167,-86.03225278,18.0,2006-06-14
4315,14108,0.0,1.0,38.97769167,-86.73905556,18.0,2006-06-17
4317,14110,1.0,1.0,39.61875,-86.26301389,18.0,2006-06-23
4319,14112,0.0,1.0,39.49118333,-86.15790278,18.0,2006-06-29
4320,14113,0.0,1.0,39.05642222,-85.31396389,18.0,2006-06-30
4323,14116,1.0,1.0,38.25023611,-87.57713056,18.0,2006-07-01
4324,14117,1.0,1.0,38.887275,-86.21990278,18.0,2006-07-02
4325,14118,0.0,1.0,38.08563889,-87.49481389,18.0,2006-05-19
4330,14123,0.0,1.0,39.04621944,-86.49195833,18.0,2006-06-16
4336,14129,1.0,1.0,38.49663889,-85.78487222,18.0,2006-06-30
4337,14130,0.0,2.0,38.82416389,-85.64007778,18.0,2006-07-01
4343,14136,0.0,1.0,39.54386111,-86.19658333,18.0,2006-06-19
4344,14137,0.0,1.0,39.98953333,-85.92972222,18.0,2006-07-12
4348,14141,1.0,1.0,39.87036111,-84.88855556,18.0,2006-07-08
4351,14144,0.0,1.0,39.81299167,-84.89793333,18.0,2006-07-14
4352,14145,0.0,1.0,39.73117222,-86.15373611,18.0,2006-06-24
4354,14147,0.0,1.0,39.90978056,-85.14343889,18.0,2006-07-15
4355,14148,1.0,1.0,39.86060556,-85.354525,18.0,2006-05-20
4357,14150,0.0,1.0,39.78840556,-86.15896944,18.0,2006-05-17
4358,14151,0.0,1.0,39.8824,-86.22001944,18.0,2006-05-31
4359,14152,0.0,1.0,39.73745278,-86.24636667,18.0,2006-06-01
4360,14153,0.0,3.0,38.27765,-86.86575833,18.0,2006-06-19
4361,14154,0.0,2.0,37.90194722,-87.18748611,18.0,2006-07-13
4362,14155,0.0,2.0,39.69356944,-86.06359444,18.0,2006-05-17
4363,14156,1.0,1.0,38.42245278,-85.80780556,18.0,2006-07-18
4366,14159,0.0,1.0,39.41141389,-87.33279722,18.0,2006-07-21
4367,14160,0.0,1.0,39.36087222,-85.96074444,18.0,2006-06-30
4369,14162,0.0,1.0,38.37783056,-86.00329722,18.0,2006-07-16
4371,14164,1.0,1.0,39.92684444,-86.17838611,18.0,2006-07-20
4373,14166,1.0,1.0,39.52868889,-86.87176111,18.0,2006-07-25
4374,14167,0.0,1.0,39.01460278,-85.57614722,18.0,2006-07-14
4376,14169,0.0,1.0,39.16369722,-85.15057222,18.0,2006-07-08
4377,14170,0.0,1.0,39.791075,-86.39271944,18.0,2006-07-06
4378,14171,0.0,1.0,37.9794,-87.52973889,18.0,2006-07-03
4379,14172,0.0,1.0,39.88152778,-86.27070556,18.0,2006-07-20
4381,14174,0.0,1.0,39.56887778,-86.24537778,18.0,2006-04-21
4382,14175,0.0,1.0,39.86235278,-86.11406944,18.0,2006-07-14
4385,14178,1.0,1.0,39.5422,-87.3969,18.0,2006-08-01
4386,14179,0.0,1.0,39.69752222,-86.35554444,18.0,2006-06-29
4388,14181,0.0,1.0,39.69481944,-86.19064722,18.0,2006-06-14
4389,14182,0.0,1.0,39.12988333,-84.83344722,18.0,2006-06-21
4390,14183,0.0,1.0,39.70386944,-85.76295833,18.0,2006-06-25
4392,14185,1.0,1.0,39.44826667,-87.40420556,18.0,2006-07-13
4395,14188,0.0,1.0,37.94179722,-87.54825278,18.0,2006-07-14
4398,14191,0.0,1.0,39.68633333,-85.16386667,18.0,2006-07-30
4401,14194,1.0,1.0,39.92433889,-86.22956111,18.0,2006-08-02
4405,14198,0.0,1.0,39.58651389,-86.37716111,18.0,2006-08-07
4412,14205,0.0,1.0,38.16913056,-86.98380833,18.0,2006-06-02
4414,14207,0.0,1.0,38.40319167,-85.994425,18.0,2006-07-10
4416,14209,0.0,1.0,39.69033889,-84.92747778,18.0,2006-07-27
4418,14211,0.0,2.0,39.94958333,-86.35677222,18.0,2006-08-13
4419,14212,0.0,1.0,38.29475556,-85.75694722,18.0,2006-08-14
4427,14220,0.0,1.0,38.02733611,-87.57385278,18.0,2006-08-04
4429,14222,2.0,1.0,37.94555278,-87.18681389,18.0,2006-08-06
4432,14225,0.0,1.0,37.98596389,-87.60541111,18.0,2006-08-05
4435,14228,1.0,1.0,39.35827222,-85.47960278,18.0,2006-07-24
4439,14232,0.0,1.0,39.61561389,-86.443625,18.0,2006-08-16
4442,14235,1.0,1.0,38.95767778,-86.16103333,18.0,2006-08-13
4444,14237,1.0,1.0,38.43601667,-85.81714444,18.0,2006-08-18
4447,14240,1.0,1.0,39.59304722,-86.45044444,18.0,2006-08-20
4451,14244,0.0,1.0,39.95256389,-84.91806667,18.0,2006-07-15
4453,14246,0.0,1.0,39.38683889,-84.98161944,18.0,2006-08-05
4455,14248,0.0,1.0,39.93015,-86.02759722,18.0,2006-08-25
4456,14249,1.0,1.0,39.14755,-85.065225,18.0,2006-08-26
4457,14250,0.0,1.0,38.34098889,-86.501025,18.0,2006-08-27
4459,14252,0.0,1.0,39.82079444,-85.77604444,18.0,2006-08-14
4460,14253,0.0,1.0,39.30186389,-87.46055556,18.0,2006-08-29
4462,14255,0.0,1.0,39.26596389,-86.48984444,18.0,2006-07-27
4463,14256,1.0,1.0,39.55504722,-85.66919722,18.0,2006-03-19
4464,14257,0.0,1.0,39.58663056,-85.82621389,18.0,2006-05-05
4465,14258,0.0,1.0,38.00748889,-87.36963333,18.0,2006-07-02
4466,14259,0.0,1.0,39.56324722,-86.13973056,18.0,2006-07-18
4468,14261,2.0,1.0,39.82538056,-86.09790556,18.0,2006-08-20
4469,14262,0.0,1.0,39.31444444,-86.51231944,18.0,2006-07-30
4470,14263,0.0,1.0,39.02801944,-86.92725556,18.0,2006-08-27
4476,14269,0.0,1.0,39.34678056,-87.40228056,18.0,2006-09-02
4477,14270,1.0,1.0,38.85809167,-86.64526667,18.0,2006-09-04
