YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201606,107812,646107,1,0,"N","COBB POINT (COB)",38.24,-76.83,3814400,7649800
201606,107813,646095,1,4.15,"N","OKATON",43.93,-100.9,4355800,10054000
201606,107813,646098,1,.48,"W","POLLOCK",45.9,-100.29,4554000,10017400
201606,107813,646100,1,4.15,"N","SANSARC",44.56,-101.03,4433600,1011800
201606,107813,646101,1,7.71,"ENE","SANSARC",44.55,-100.89,4433000,10053400
201606,107813,646103,1,12.89,"SSW","GRETNA",45.27,-99.59,4516200,9935400
201606,107813,646104,1,7.12,"SSE","DE GREY",44.19,-99.85,4411400,9951000
201606,107813,646106,1,11.75,"NNE","PRESHO MUNI ARPT",44.08,-99.95,444800,9957000
201606,107813,646140,1,3.37,"SW","WINSHIP",45.88,-98.56,4552800,9833600
201606,107813,646141,1,.84,"NW","WINSHIP",45.93,-98.53,4555800,9831800
201606,107813,646142,1,1.17,"NNW","WINSHIP",45.9361,-98.5278,4556166,9831668
201606,107813,646143,1,1.18,"NNW","WINSHIP",45.9362,-98.5278,4556172,9831668
201606,107813,646144,1,.84,"SE","HOUGHTON",45.76,-98.21,4545600,9812600
201606,107819,646109,1,0,"N","BALTIMORE (BLTM2)",39.27,-76.58,3916200,7634800
201606,107819,646110,1,0,"N","HAMPSTEAD HILL ACADEMY (BLMHH)",39.29,-76.58,3917400,7634800
201606,107819,646112,1,0,"N","BALTIMORE KEY BRIDGE (FSKM2)",39.22,-76.53,3913200,7631800
201606,107819,646113,1,0,"N","PATAPSCO BUOY (44043)",39.15,-76.39,399000,7623400
201606,107819,646114,1,0,"N","ANNAPOLIS (KNAK)",38.98,-76.48,3858800,7628800
201606,107819,646115,1,0,"N","HART MILLER ISLAND (HRT)",39.25,-76.37,3915000,7622200
201606,107819,646116,1,0,"N","GREENBERRY POINT (GBY)",38.97,-76.46,3858200,7627600
201606,107819,646117,1,0,"N","THOMAS POINT (TPLM2)",38.9,-76.44,3854000,7626400
201606,107819,646118,1,0,"N","(KW29)BAY BRIDGE AIRPORT",38.98,-76.33,3858800,7619800
201606,107819,646119,1,0,"N","TOLLY POINT (TOL)",38.94,-76.44,3856400,7626400
201606,107819,646120,1,0,"N","GOOSES REEF BUOY (44062)",38.56,-76.41,3833600,7624600
201606,107819,646122,1,4.71,"S","MID BAY BUOY",38.402,-76.385,3824120,7623100
201606,107819,646125,1,0,"N","ANNAPOLIS BUOY (44063)",39.96,-76.45,3957600,7627000
201606,107819,646127,1,0,"N","CRISFIELD FIRE DEPARTMENT (CRSFL)",37.98,-75.86,3758800,7551600
201606,107822,646128,1,0,"N","HAMPSTEAD HILL ACADEMY (BLMHH)",39.29,-76.58,3917400,7634800
201606,107822,646129,1,2.66,"SE","LEESYLVANIA STATE PARK (LSLVN)",38.6402,-77.2189,3838412,7713134
201606,107822,646130,1,0,"N","GREENBERRY POINT (GBY)",38.97,-76.46,3858200,7627600
201606,107822,646131,1,0,"N","TOLLY POINT (TOL)",38.94,-76.44,3856400,7626400
201606,107822,646132,1,0,"N","THOMAS POINT (TPLM2)",38.9,-76.44,3854000,7626400
201606,107822,646133,1,0,"N","QUANTICO (KNYG)",38.51,-77.3,3830600,7718000
201606,107822,646134,1,0,"N","POTOMAC LIGHT 33 (LT3)",38.34,-76.99,3820400,7659400
201606,107822,646135,1,0,"N","BABAR POINT (BAB)",38.31,-77.03,3818600,771800
201606,107822,646136,1,0,"N","MONROE CREEK (MON)",38.23,-76.95,3813800,7657000
201606,107822,646137,1,0,"N","CUCKOLD CREEK (CCK)",38.31,-76.93,3818600,7655800
201606,107822,646138,1,0,"N","COBB POINT (COB)",38.24,-76.83,3814400,7649800
201606,107822,646139,1,0,"N","QUANTICO (KNYG)",38.51,-77.3,3830600,7718000
201606,107825,646174,1,1,"SE","MORGANS CORNERS",36.4098,-76.3373,3624588,7620238
201606,107832,646178,1,.89,"SW","BREWERS XRDS",36.51,-77.61,3630600,7736600
201606,107834,646333,1,0,"N","YORK RIVER EAST REAR RANGE LIGHT WLON (YKRV2)",37.25,-76.33,3715000,7619800
201606,107834,646334,1,0,"N","CHESAPEAKE BAY BRIDGE TUNNEL 3RD ISLAND",37.04,-76.08,372400,764800
201606,107844,646208,1,7.66,"N","DODSON",48.51,-108.21,4830600,10812600
201606,107844,646210,1,.69,"N","MALTA ARPT",48.36,-107.88,4821600,10752800
201606,107844,646211,1,5.24,"NW","MALTA ARPT",48.41,-107.95,4824600,10757000
201606,107844,646214,1,2.07,"S","KING COULEE RAWS",47.77,-107.02,4746200,1071200
201606,107844,646218,1,8.43,"ESE","SAINT MARIE",48.36,-106.36,4821600,10621600
201606,107844,646220,1,4.54,"NNE","WOLF PT INTL AIRPORT(KOLF)",48.16,-105.53,489600,10531800
201606,107844,646223,1,1.46,"NNW","FAIRVIEW",47.87,-104.06,4752200,1043600
201606,107844,646225,1,4.54,"NNE","WOLF PT INTL AIRPORT(KOLF)",48.16,-105.53,489600,10531800
201606,107844,646226,1,0,"N","POPLAR RAWS",48.13,-105.07,487800,1054200
201606,107844,646232,1,18.8,"NNW","ENID",47.95,-104.94,4757000,10456400
201606,107844,646233,1,12.82,"NNW","ENID",47.86,-104.92,4751600,10455200
201606,107844,646234,1,5.6,"W","SIOUX PASS DOT",47.94,-104.45,4756400,10427000
201606,107844,646235,1,1.46,"SSE","SIOUX PASS DOT",47.91,-104.32,4754600,10419200
201606,107844,646236,1,.69,"S","SIOUX PASS DOT",47.92,-104.33,4755200,10419800
201606,104998,629049,1,3.38,"NW","HIGHLANDS",38.2644,-85.7243,3815864,8543458
201606,104998,629049,2,1.44,"SSW","GOOSE CREEK",38.3018,-85.6632,3818108,8539792
201606,104998,629050,1,1.2,"NW","HIGHLANDS",38.2401,-85.698,3814406,8541880
201606,104998,629051,1,2.13,"W","INDIAN HILLS",38.2801,-85.6893,3816806,8541358
201606,104998,629052,1,.88,"SE","GLENGARY",38.11,-85.71,386600,8542600
201606,104998,629053,1,.88,"SW","HIGHVIEW",38.14,-85.63,388400,8537800
201606,104998,629054,1,.3,"S","OKOLONA",38.1257,-85.6799,387542,8540794
201606,104998,629054,2,1.39,"SW","NEWBURG",38.1539,-85.6955,389234,8541730
201606,105001,629198,1,3.56,"NE","DONNELLY",45.73,-95.96,4543800,9557600
201606,105001,629199,1,2.51,"ESE","CHOKIO",45.57,-96.13,4534200,967800
201606,105001,629200,1,4.01,"SE","SEDAN",45.54,-95.19,4532400,9511400
201606,105001,629202,1,2.6,"ESE","FARWELL",45.7325,-95.5723,4543950,9534338
201606,105001,629203,1,.97,"E","GLENWOOD",45.65,-95.38,4539000,9522800
201606,105001,629203,2,4.55,"N","GLENWOOD",45.7149,-95.4163,4542894,9524978
201606,105001,629522,1,2.56,"NNE","CHOKIO",45.6161,-96.1683,4536966,9610098
201606,105001,629523,1,2.73,"ENE","ALEXANDRIA",45.9006,-95.3315,4554036,9519890
201606,105001,629524,1,.37,"W","BROOTEN",45.4995,-95.1275,4529970,957650
201606,105001,629524,2,0,"N","BROOTEN",45.5,-95.12,4530000,957200
201606,105001,629525,1,2.51,"ESE","CHOKIO",45.57,-96.13,4534200,967800
201606,105001,629526,1,1.2,"NE","MONTEVIDEO ARPT",44.98,-95.68,4458800,9540800
201606,105001,629546,1,4.75,"NNW","DELHI",44.6395,-95.2185,4438370,9513110
201606,105001,641403,1,2.29,"NNW","BROOKLYN PARK",45.15,-93.35,459000,9321000
201606,105001,641404,1,4.15,"S","LITCHFIELD",45.07,-94.53,454200,9431800
201606,105001,641405,1,1.2,"SE","MAHTOMEDI",45.06,-92.95,453600,9257000
201606,105001,641406,1,0,"N","PAYNESVILLE ARPT",45.37,-94.75,4522200,9445000
201606,105001,641407,1,1.38,"N","HUTCHINSON",44.9,-94.37,4454000,9422200
201606,105001,641408,1,.85,"SE","STILLWATER",45.06,-92.82,453600,9249200
201606,105001,641409,1,.98,"E","STILLWATER",45.07,-92.81,454200,9248600
201606,105001,641410,1,.49,"E","WILLERNIE",45.05,-92.97,453000,9258200
201606,105002,629207,1,5.08,"E","MINNEWAUKAN",48.07,-99.14,484200,998400
201606,105002,643041,1,1.65,"NNE","HANSBORO",48.97,-99.35,4858200,9921000
201606,105003,629208,1,1.54,"WNW","LEEDS",48.29,-99.46,4817400,9927600
201606,105003,629210,1,1.16,"SE","SHEYENNE",47.82,-99.1,4749200,996000
201606,105003,629213,1,1.16,"NE","WARWICK",47.86,-98.66,4751600,9839600
201606,105003,629216,1,11.21,"S","HAMAR",47.69,-98.59,4741400,9835400
201606,105003,629217,1,.46,"W","TOLNA",47.83,-98.44,4749800,9826400
201606,105003,629218,1,.69,"S","PETERSBURG",48.01,-98,48600,9800
201606,105003,629221,1,1.96,"SE","MERRIFIELD",47.83,-97.07,4749800,974200
201606,105007,629276,1,4.15,"N","HARLOW",48.23,-99.52,4813800,9931200
201606,105009,629291,1,2.95,"ENE","DWIGHT",46.31,-96.67,4618600,9640200
201606,105010,629295,1,.69,"N","TENSTRIKE",47.66,-94.68,4739600,9440800
201606,105010,629297,1,2.13,"NNE","DORAN",46.21,-96.47,4612600,9628200
201606,105010,629299,1,.47,"W","PELICAN RAPIDS",46.57,-96.09,4634200,965400
201606,105010,629300,1,.47,"W","PELICAN RAPIDS",46.57,-96.09,4634200,965400
201606,105010,629304,1,.84,"SW","PELICAN RAPIDS",46.56,-96.09,4633600,965400
201606,105010,629306,1,3.12,"NNE","HERMAN MUNI ARPT",45.89,-96.14,4553400,968400
201606,105010,629307,1,2.32,"SE","TENSTRIKE",47.63,-94.64,4737800,9438400
201606,105010,629309,1,.84,"SW","ROTHSAY",46.47,-96.29,4628200,9617400
201606,105010,630526,1,1.19,"SW","HERMAN",45.79,-96.17,4547400,9610200
201606,105010,630527,1,2.81,"SW","ROTHSAY",46.45,-96.32,4627000,9619200
201606,105010,630528,1,2.81,"S","HOFFMAN",45.79,-95.81,4547400,9548600
201606,105010,630529,1,3.37,"NE","HOFFMAN",45.87,-95.76,4552200,9545600
201606,105010,632378,1,3.6,"ESE","BARNESVILLE",46.63,-96.36,4637800,9621600
201606,105010,632379,1,2.8,"N","LAWNDALE",46.61,-96.36,4636600,9621600
201606,105025,629415,1,1.27,"SW","MACKVILLE",44.3395,-88.4412,4420370,8826472
201606,105025,629415,2,1.81,"S","MACKVILLE",44.3238,-88.4226,4419428,8825356
201606,105025,632345,1,0,"N","ANTIGO",45.15,-89.15,459000,899000
201606,105025,632347,1,.49,"E","HOGARTY",45.03,-89.31,451800,8918600
201606,105025,632348,1,2.02,"SW","SHAWANO ARPT",44.76,-88.56,4445600,8833600
201606,105025,639969,1,.69,"S","SCHIOCTON",44.44,-88.57,4426400,8834200
201606,105025,639970,1,.69,"S","CLINTONVILLE",44.61,-88.75,4436600,8845000
201606,105025,639972,1,2,"NE","CODDINGTON",44.3887,-89.519,4423322,8931140
201606,105025,639977,1,0,"N","PLOVER",44.45,-89.53,4427000,8931800
201606,105025,639981,1,0,"N","MARSHFIELD MUNI ARPT",44.63,-90.18,4437800,9010800
201606,105025,639983,1,.69,"S","SPENCER",44.76,-90.28,4445600,9016800
201606,105025,639990,1,.5,"E","MANITOWOC",44.08,-87.66,444800,8739600
201606,105025,639993,1,0,"N","DE PERE",44.45,-88.05,4427000,883000
201606,105025,639994,1,.69,"S","GRESHAM",44.84,-88.78,4450400,8846800
201606,105025,640003,1,0,"N","KESHENA",44.88,-88.63,4452800,8837800
201606,105025,640020,1,1.7,"NW","WISCONSIN RAPIDS",44.4,-89.84,4424000,8950400
201606,105025,640034,1,.84,"SE","WAUSAUKEE",45.36,-87.94,4521600,8756400
201606,105025,640080,1,3.59,"NNW","MOUNTAIN",45.23,-88.5,4513800,8830000
201606,105025,640082,1,4.85,"NE","BRYANT",45.25,-88.95,4515000,8857000
201606,105025,640085,1,.48,"E","GOODMAN",45.63,-88.34,4537800,8820400
201606,105025,640093,1,0,"N","PEMBINE",45.63,-88,4537800,8800
201606,105025,640095,1,.49,"E","SUMMIT LAKE",45.38,-89.19,4522800,8911400
201606,105025,640100,1,.47,"NE","LAKE METONGA",45.5541,-88.8923,4533246,8853538
201606,105025,640103,1,1.19,"SE","SUGAR CAMP",45.78,-89.3,4546800,8918000
201606,105025,640104,1,6.98,"N","SPIRIT FALLS",45.55,-90,4533000,9000
201606,105025,640107,1,.69,"S","ARBOR VITAE",45.91,-89.65,4554600,8939000
201606,105025,640109,1,.84,"SE","MINOCQUA",45.86,-89.69,4551600,8941400
201606,105025,640114,1,0,"N","MANITOWISH WATERS",46.13,-89.88,467800,8952800
201606,105037,629521,1,1.33,"W","CENTERVILLE",38.2499,-82.5545,3814994,8233270
201606,105037,629521,2,2.03,"WNW","ECHO",38.194,-82.5128,3811640,8230768
201606,105038,629634,1,0,"N","HARVEST",34.85,-86.77,3451000,8646200
201606,105042,638793,1,.51,"SSW","BOLIVAR",34.8931,-85.8035,3453586,8548210
201606,105042,638794,1,2.45,"NE","CHEROKEE",34.7707,-87.9349,3446242,8756094
201606,105042,638801,1,1,"S","GERALDINE",34.3356,-85.9985,3420136,8559910
201606,105043,638831,1,.36,"WSW","FT PAYNE",34.4283,-85.7359,3425698,8544154
201606,105044,638802,1,1.02,"NNE","OAKWORTH",34.584,-86.9742,3435040,8658452
201606,105044,638804,1,.87,"NE","ANDERSON",34.93,-87.2606,3455800,8715636
201606,105044,638805,1,.48,"E","WATERLOO",34.9203,-88.0615,3455218,883690
201606,105044,638806,1,3.75,"N","WATERLOO",34.974,-88.0763,3458440,884578
201606,105044,638808,1,.73,"WNW","GREEN HILL",34.9733,-87.5122,3458398,8730732
201606,105058,629635,1,7.17,"NE","ADENA",40.09,-103.79,405400,10347400
201606,105058,629636,1,1.27,"ENE","CASTLE ROCK",39.38,-104.85,3922800,10451000
201606,105058,629637,1,5.48,"NE","PEORIA",39.72,-104.04,3943200,1042400
201606,105058,629638,1,12.04,"NNE","MANILA",39.93,-104.41,3955800,10424600
201606,105058,629639,1,10.99,"NW","AGATE",39.56,-104.12,3933600,1047200
201606,105058,629640,1,13.2,"ENE","KIOWA",39.42,-104.24,3925200,10414400
201606,105058,629641,1,8.25,"ENE","FONDIS",39.27,-104.31,3916200,10418600
201606,105058,629642,1,4.65,"NNW","OTIS STANSFIELD ARPT",40.24,-102.96,4014400,10257600
201606,105059,629643,1,.87,"SE","PARKER",39.51,-104.76,3930600,10445600
201606,105059,629646,1,.87,"SE","PARKER",39.51,-104.76,3930600,10445600
201606,105060,629647,1,11.75,"S","KARVAL",38.56,-103.53,3833600,10331800
201606,105068,630746,1,2.16,"NNW","HIGHLANDS",38.2596,-85.6928,3815576,8541568
201606,105068,630747,1,3.27,"W","BARDSTOWN JCT",37.93,-85.76,3755800,8545600
201606,105068,630748,1,.94,"E","LOUISVILLE",38.2304,-85.7627,3813824,8545762
201606,105068,630749,1,3.48,"E","GAP IN KNOB",38.0166,-85.6362,38996,8538172
201606,105068,630750,1,2.14,"SSE","PEWEE VLY",38.29,-85.47,3817400,8528200
201606,105068,630751,1,.58,"S","SMYRNA",38.1218,-85.648,387308,8538880
201606,105068,630751,2,.68,"SE","SMYRNA",38.1238,-85.6402,387428,8538412
201606,105068,630752,1,.88,"NE","DUNDEE",37.56,-86.77,3733600,8646200
201606,105068,630753,1,3.29,"E","HARTFORD",37.45,-86.86,3727000,8651600
201606,105068,630754,1,0,"N","MORGANTOWN",37.22,-86.7,3713200,8642000
201606,105068,630755,1,1.3,"WNW","RUSSELLVILLE",36.86,-86.9,3651600,8654000
201606,105068,630756,1,2.15,"NE","MAY APPLE",37.25,-86.49,3715000,8629400
201606,105068,630757,1,2.41,"WNW","BOWLING GREEN",36.9963,-86.4687,3659778,8628122
201606,105068,630757,2,2.16,"WNW","BOWLING GREEN",36.991,-86.4666,3659460,8627996
201606,105068,630758,1,1.29,"ESE","TUCKER STATION",38.19,-85.51,3811400,8530600
201606,105068,630759,1,.89,"NW","FRANKLIN",36.73,-86.58,3643800,8634800
201606,105068,630760,1,.86,"NW","HIGHLAND",36.7072,-86.4428,3642432,8626568
201606,105551,633308,1,1.9,"SE","LEBANON",36.2008,-86.2757,3612048,8616542
201606,105551,633310,1,0,"N","LEBANON",36.22,-86.3,3613200,8618000
201606,105551,633311,1,1.08,"NE","VINE",36.0396,-86.3547,362376,8621282
201606,105551,633313,1,2.43,"NNE","ROME",36.3043,-86.0604,3618258,863624
201606,105551,633314,1,0,"N","WATERTOWN",36.1,-86.13,366000,867800
201606,105551,633315,1,0,"N","CARTHAGE",36.25,-85.93,3615000,8555800
201606,105551,633316,1,0,"N","COLUMBIA",35.62,-87.05,3537200,873000
201606,105551,633317,1,0,"N","MURFREESBORO",35.85,-86.42,3551000,8625200
201606,105551,633318,1,0,"N","MT PLEASANT",35.53,-87.2,3531800,8712000
201606,105551,633319,1,3.99,"ENE","LA GUARDO",36.3301,-86.3688,3619806,8622128
201606,105551,633320,1,.83,"E","MT OLIVE",35.8796,-86.4352,3552776,8626112
201606,105551,633321,1,0,"N","ELMWOOD",36.23,-85.88,3613800,8552800
201606,105551,633322,1,0,"N","MURFREESBORO",35.85,-86.42,3551000,8625200
201606,105551,633323,1,0,"N","CHRISTIANA",35.72,-86.4,3543200,8624000
201606,105551,633324,1,0,"N","SMITHVILLE",35.97,-85.85,3558200,8551000
201606,105551,633325,1,0,"N","WOODBURY",35.83,-86.08,3549800,864800
201606,105551,633326,1,0,"N","BAXTER",36.15,-85.63,369000,8537800
201606,105551,633327,1,0,"N","LEWISBURG",35.45,-86.8,3527000,8648000
201606,105551,633328,1,0,"N","PULASKI",35.2,-87.02,3512000,871200
201606,105551,633329,1,1.13,"SSE","RILEY CREEK",35.454,-86.216,3527240,8612960
201606,105551,633330,1,1.22,"SW","MANCHESTER",35.4657,-86.0928,3527942,865568
201606,105551,633331,1,0,"N","MANCHESTER",35.48,-86.08,3528800,864800
201606,105551,633332,1,0,"N","MC MINNVILLE",35.68,-85.78,3540800,8546800
201606,105551,633333,1,0,"N","DOYLE",35.85,-85.5,3551000,8530000
201606,105551,633334,1,0,"N","PULASKI",35.2,-87.02,3512000,871200
201606,105551,633335,1,1.66,"SE","BUSBY",35.1027,-87.3996,356162,8723976
201606,105551,633337,1,0,"N","SHELBYVILLE",35.48,-86.47,3528800,8628200
201606,105551,633338,1,0,"N","SPARTA",35.93,-85.47,3555800,8528200
201606,105551,633339,1,1.69,"E","TULLAHOMA",35.3659,-86.2003,3521954,8612018
201606,105551,633340,1,0,"N","SPENCER",35.75,-85.47,3545000,8528200
201606,105551,633341,1,0,"N","ALTAMONT",35.43,-85.73,3525800,8543800
201606,105551,633344,1,0,"N","MT JULIET",36.2,-86.52,3612000,8631200
201606,105551,633345,1,0,"N","LEBANON",36.22,-86.3,3613200,8618000
201606,105553,633346,1,1.78,"NNW","PLEASANT VLY",36.5243,-86.6309,3631458,8637854
201606,105553,633347,1,.18,"NW","JOHNSONS XRDS",36.502,-86.5821,3630120,8634926
201606,105553,633348,1,0,"N","GAINESBORO",36.35,-85.65,3621000,8539000
201606,105553,633349,1,1.8,"WNW","ENSOR",36.1773,-85.6809,3610638,8540854
201606,105554,633352,1,0,"N","JAMESTOWN",36.43,-84.92,3625800,8455200
201606,105554,633354,1,1.7,"N","PINNACLE",36.3744,-86.9259,3622464,8655554
201606,105554,633355,1,0,"N","CARTHAGE",36.25,-85.93,3615000,8555800
201606,105554,633356,1,2.94,"S","COOPERTOWN",36.3877,-86.9437,3623262,8656622
201606,105554,633358,1,2.5,"SSE","BORDEAUX",36.1663,-86.8337,369978,8650022
201606,105554,633362,1,.56,"N","ASHLAND CITY",36.2881,-87.0694,3617286,874164
201606,105554,633363,1,0,"N","NASHVILLE",36.17,-86.78,3610200,8646800
201606,105554,633364,1,1.74,"N","HIMESVILLE",35.4551,-86.4478,3527306,8626868
201606,105554,643822,1,.52,"SSW","SOUTH CARTHAGE",36.2428,-85.9528,3614568,8557168
201606,105554,643822,2,.88,"NNW","CEDAR PT",36.2315,-85.957,3613890,8557420
201606,105554,643822,3,.84,"NNW","CEDAR PT",36.2315,-85.9546,3613890,8557276
201606,105554,643822,4,.52,"S","SOUTH CARTHAGE",36.2425,-85.9517,3614550,8557102
201606,105555,633365,1,1.22,"W","WHITEHEAD",35.4819,-86.8215,3528914,8649290
201606,105555,633365,2,3.53,"SSW","CORNERSVILLE",35.3245,-86.8787,3519470,8652722
201606,105555,633365,3,.16,"SW","PETERSBURG",35.3185,-86.6523,3519110,8639138
201606,105555,633365,4,1.23,"SW","FARMINGTON",35.4875,-86.7357,3529250,8644142
201606,105555,633367,1,0,"N","LEWISBURG",35.45,-86.8,3527000,8648000
201606,105555,633368,1,4.18,"NNW","WATER VLY",35.8231,-87.2156,3549386,8712936
201606,105555,633369,1,1.25,"SW","SHIPPS BEND",35.7896,-87.4482,3547376,8726892
201606,105556,634257,1,2.81,"NNW","HERMITAGE SPGS",36.6188,-85.7852,3637128,8547112
201606,105556,634257,2,2.68,"NNE","MOSS",36.614,-85.5969,3636840,8535814
201606,105556,634257,3,3.37,"NNW","BUTLERS LNDG",36.5208,-85.6033,3631248,8536198
201606,105556,634257,4,.69,"NNW","BAKERTON",36.5289,-85.8056,3631734,8548336
201606,105556,634258,1,2.06,"NE","SPIVEY",36.618,-85.8004,3637080,8548024
201606,105556,634258,2,2.67,"SE","RED BOILING SPGS",36.5013,-85.8178,3630078,8549068
201606,105556,634258,3,1.25,"W","GREENWOOD",36.5027,-85.8923,3630162,8553538
201606,105556,634258,4,.79,"W","BUGTUSSEL",36.6217,-85.8841,3637302,8553046
201606,105556,634261,1,1.13,"WSW","TULLAHOMA",35.3629,-86.248,3521774,8614880
201606,105556,634261,2,2.67,"ESE","TULLAHOMA",35.3586,-86.1847,3521516,8611082
201606,105556,634261,3,3.84,"SE","TULLAHOMA",35.3306,-86.1819,3519836,8610914
201606,105556,634261,4,3,"SSW","TULLAHOMA",35.3299,-86.2504,3519794,8615024
201606,105557,634262,1,0,"N","CLARKSVILLE",36.53,-87.35,3631800,8721000
201606,105557,634263,1,1.01,"SE","CLARKSVILLE",36.5209,-87.3357,3631254,8720142
201606,105557,634264,1,0,"N","CUMBERLAND FURNACE",36.27,-87.37,3616200,8722200
201606,105557,634265,1,.52,"SSE","BELLEVUE",36.0627,-86.9275,363762,8655650
201606,105557,634266,1,.18,"WNW","INGLEWOOD",36.221,-86.7331,3613260,8643986
201606,105557,634268,1,1.99,"N","NASHVILLE CORNELIA F",36.2084,-86.6943,3612504,8641658
201606,105557,634269,1,0,"N","INGLEWOOD",36.22,-86.73,3613200,8643800
201606,105557,634270,1,2.07,"E","NASHVILLE",36.1705,-86.7428,3610230,8644568
201606,105557,634271,1,0,"N","ANTIOCH",36.07,-86.67,364200,8640200
201606,105557,634272,1,.48,"W","PARAGON MILL",36.0791,-86.7085,364746,8642510
201606,105557,634273,1,.36,"WSW","ANTIOCH",36.0686,-86.6762,364116,8640572
201606,105557,634274,1,1.11,"NE","NOLENSVILLE",35.9622,-86.6672,3557732,8640032
201606,105569,633374,1,3.83,"N","LOCHIEL",31.405,-110.612,3124300,11036720
201606,105569,633375,1,3.83,"N","LOCHIEL",31.405,-110.612,3124300,11036720
201606,105578,633421,1,16.62,"NNE","DOVER",45.8942,-90.0548,4553652,903288
201606,105578,633422,1,24.01,"ESE","BUTTERNUT",45.8384,-90.0741,4550304,904446
201606,105578,645033,1,.84,"SE","PRENTICE",45.54,-90.29,4532400,9017400
201606,105578,645034,1,.48,"E","SHELL LAKE",45.75,-91.91,4545000,9154600
201606,105578,645035,1,4.09,"WSW","GRINDSTONE LAKE",45.91,-91.5,4554600,9130000
201606,105578,645038,1,3.17,"NW","LAKE CHIPPEWA",45.96,-91.25,4557600,9115000
201606,105578,645039,1,2,"SE","WINTER",45.8,-90.99,4548000,9059400
201606,105578,645040,1,2.07,"N","BENOIT",46.53,-91.08,4631800,914800
201606,105578,645041,1,0,"N","SAUNTRY",46.37,-91.82,4622200,9149200
201606,105578,645042,1,.69,"N","LAKE NEBAGAMON",46.53,-91.7,4631800,9142000
201606,105578,645043,1,14.48,"E","(PKF)PARK FALLS MUNI",45.93,-90.12,4555800,907200
201606,105579,633426,1,2.77,"NNE","JEROME CO  ARPT",42.7676,-114.4308,4246056,11425848
201606,105579,633426,2,1.89,"NE","JEROME CO  ARPT",42.7476,-114.4214,4244856,11425284
201606,105580,633435,1,0,"N","VERNON",30.62,-85.71,3037200,8542600
201606,105580,633436,1,0,"N","WAUSAU",30.63,-85.58,3037800,8534800
201606,105580,633436,2,0,"N","VERNON",30.62,-85.71,3037200,8542600
201606,105580,633437,1,0,"N","EUCHEEANNA",30.64,-86.04,3038400,862400
201606,105583,633443,1,3.39,"NW","HARKNESS",44.56,-73.61,4433600,7336600
201606,105583,633444,1,0,"N","PERU",44.58,-73.53,4434800,7331800
201606,105583,633445,1,2.29,"SSE","VALCOUR",44.57,-73.43,4434200,7325800
201606,105583,633446,1,.49,"E","LOUISVILLE",44.9,-75.02,4454000,751200
201606,105583,633447,1,.98,"W","MASSENA",44.93,-74.89,4455800,7453400
201606,105583,633448,1,.98,"W","MASSENA",44.93,-74.89,4455800,7453400
201606,105583,633449,1,0,"N","HELENA",44.92,-74.72,4455200,7443200
201606,105583,633450,1,.69,"S","WADDINGTON",44.86,-75.2,4451600,7512000
201606,105583,635026,1,.9,"WSW","SARANAC LAKE",44.3229,-74.1452,4419374,748712
201606,105583,635026,2,.46,"SSE","SARANAC LAKE",44.3237,-74.1267,4419422,747602
201606,105583,635026,3,.91,"ENE","LAKE COLBY",44.3549,-74.1329,4421294,747974
201606,105583,635026,4,.26,"NNW","LAKE COLBY",44.3536,-74.1513,4421216,749078
201606,105583,635029,1,12.99,"WSW","WEST KILNS",44.3367,-74.1283,4420202,747698
201606,105583,635029,2,13.36,"WSW","WEST KILNS",44.323,-74.1253,4419380,747518
201606,105583,635029,3,10.26,"WSW","WEST KILNS",44.3701,-74.0901,4422206,745406
201606,105583,635029,4,10.52,"WSW","WEST KILNS",44.376,-74.0992,4422560,745952
201606,105584,633451,1,1.2,"SE","HIGHGATE SPGS",44.96,-73.08,4457600,734800
201606,105584,633452,1,.52,"N","KEELER BAY",44.6774,-73.2983,4440644,7317898
201606,105584,634535,1,2.04,"N","NORTH HYDE PARK",44.699,-72.608,4441940,7236480
201606,105584,634535,2,1.91,"NNW","HASKINSVILLE",44.6463,-72.5619,4438778,7233714
201606,105584,634535,3,4.95,"E","EDEN MILLS",44.7215,-72.4192,4443290,7225152
201606,106798,641134,1,.78,"NW","WIND CAVE",43.558,-103.491,4333480,10329460
201606,106798,641135,1,6,"SW","CUSTER",43.7086,-103.685,4342516,10341100
201606,106798,641136,1,5.53,"W","ANGOSTURA RESERVOIR",43.34,-103.55,4320400,10333000
201606,106798,641137,1,0,"N","HOT SPRINGS",43.43,-103.48,4325800,10328800
201606,106798,641138,1,0,"N","ANGOSTURA RESERVOIR",43.34,-103.44,4320400,10326400
201606,106798,641139,1,1.62,"SSW","ORAL",43.378,-103.281,4322680,10316860
201606,106798,641140,1,0,"N","OELRICHS",43.18,-103.23,4310800,10313800
201606,106798,641141,1,11.1,"E","OELRICHS",43.19,-103.01,4311400,103600
201606,106798,641142,1,4.07,"W","HOT SPRINGS",43.44,-103.56,4326400,10333600
201606,106798,641143,1,3.53,"W","SLIM BUTTE",43.08,-102.9,434800,10254000
201606,106799,641144,1,6,"E","NEW UNDERWOOD",44.09,-102.7191,445400,10243146
201606,106799,641145,1,6,"E","NEW UNDERWOOD",44.09,-102.7191,445400,10243146
